"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party30",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Bonamici","D","OR","legislator","Yea","R","Passed"
"party31",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Bost","R","IL","legislator","Yea","R","Passed"
"party32",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Boyle, Brendan F.","D","PA","legislator","Yea","R","Passed"
"party33",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Brady (PA)","D","PA","legislator","Yea","R","Passed"
"party34",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Brady (TX)","R","TX","legislator","Yea","R","Passed"
"party35",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Brat","R","VA","legislator","Yea","R","Passed"
"party36",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Bridenstine","R","OK","legislator","Yea","R","Passed"
"party37",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Brooks (AL)","R","AL","legislator","Yea","R","Passed"
"party38",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Brooks (IN)","R","IN","legislator","Yea","R","Passed"
"party39",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Brown (MD)","D","MD","legislator","Yea","R","Passed"
"party40",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Brownley (CA)","D","CA","legislator","Yea","R","Passed"
"party41",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Buchanan","R","FL","legislator","Yea","R","Passed"
"party42",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Buck","R","CO","legislator","Yea","R","Passed"
"party43",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Bucshon","R","IN","legislator","Yea","R","Passed"
"party44",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Budd","R","NC","legislator","Yea","R","Passed"
"party45",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Burgess","R","TX","legislator","Yea","R","Passed"
"party46",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Bustos","D","IL","legislator","Yea","R","Passed"
"party47",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Butterfield","D","NC","legislator","Yea","R","Passed"
"party48",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Byrne","R","AL","legislator","Yea","R","Passed"
"party49",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Calvert","R","CA","legislator","Yea","R","Passed"
"party50",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Capuano","D","MA","legislator","Yea","R","Passed"
"party51",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Carbajal","D","CA","legislator","Yea","R","Passed"
"party52",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Cárdenas","D","CA","legislator","Yea","R","Passed"
"party53",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Carson (IN)","D","IN","legislator","Yea","R","Passed"
"party54",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Carter (GA)","R","GA","legislator","Yea","R","Passed"
"party55",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Carter (TX)","R","TX","legislator","Yea","R","Passed"
"party56",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Cartwright","D","PA","legislator","Yea","R","Passed"
"party57",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Castor (FL)","D","FL","legislator","Yea","R","Passed"
"party58",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Castro (TX)","D","TX","legislator","Yea","R","Passed"
"party59",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Chabot","R","OH","legislator","Yea","R","Passed"
"party60",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Chaffetz","R","UT","legislator","Yea","R","Passed"
"party61",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Cheney","R","WY","legislator","Yea","R","Passed"
"party62",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Chu, Judy","D","CA","legislator","Yea","R","Passed"
"party63",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Cicilline","D","RI","legislator","Yea","R","Passed"
"party64",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Clark (MA)","D","MA","legislator","Yea","R","Passed"
"party65",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Clarke (NY)","D","NY","legislator","Yea","R","Passed"
"party66",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Clay","D","MO","legislator","Yea","R","Passed"
"party67",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Cleaver","D","MO","legislator","Yea","R","Passed"
"party68",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Clyburn","D","SC","legislator","Yea","R","Passed"
"party69",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Coffman","R","CO","legislator","Yea","R","Passed"
"party70",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Cohen","D","TN","legislator","Yea","R","Passed"
"party71",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Cole","R","OK","legislator","Yea","R","Passed"
"party72",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Collins (GA)","R","GA","legislator","Yea","R","Passed"
"party73",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Collins (NY)","R","NY","legislator","Yea","R","Passed"
"party74",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Comer","R","KY","legislator","Yea","R","Passed"
"party75",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Comstock","R","VA","legislator","Yea","R","Passed"
"party76",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Conaway","R","TX","legislator","Yea","R","Passed"
"party77",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Connolly","D","VA","legislator","Yea","R","Passed"
"party78",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Conyers","D","MI","legislator","Yea","R","Passed"
"party79",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Cook","R","CA","legislator","Yea","R","Passed"
"party80",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Cooper","D","TN","legislator","Yea","R","Passed"
"party81",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Correa","D","CA","legislator","Yea","R","Passed"
"party82",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Costa","D","CA","legislator","Yea","R","Passed"
"party83",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Costello (PA)","R","PA","legislator","Yea","R","Passed"
"party84",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Courtney","D","CT","legislator","Yea","R","Passed"
"party85",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Cramer","R","ND","legislator","Yea","R","Passed"
"party86",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Crawford","R","AR","legislator","Yea","R","Passed"
"party87",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Crist","D","FL","legislator","Yea","R","Passed"
"party88",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Crowley","D","NY","legislator","Yea","R","Passed"
"party89",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Cuellar","D","TX","legislator","Yea","R","Passed"
"party90",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Culberson","R","TX","legislator","Yea","R","Passed"
"party91",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Cummings","D","MD","legislator","Yea","R","Passed"
"party92",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Curbelo (FL)","R","FL","legislator","Yea","R","Passed"
"party93",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Davidson","R","OH","legislator","Yea","R","Passed"
"party94",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Davis (CA)","D","CA","legislator","Yea","R","Passed"
"party95",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Davis, Danny","D","IL","legislator","Not Voting","R","Passed"
"party96",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Davis, Rodney","R","IL","legislator","Yea","R","Passed"
"party97",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"DeFazio","D","OR","legislator","Yea","R","Passed"
"party98",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"DeGette","D","CO","legislator","Yea","R","Passed"
"party99",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Delaney","D","MD","legislator","Yea","R","Passed"
"party100",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"DeLauro","D","CT","legislator","Yea","R","Passed"
"party101",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"DelBene","D","WA","legislator","Yea","R","Passed"
"party102",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Demings","D","FL","legislator","Yea","R","Passed"
"party103",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Denham","R","CA","legislator","Yea","R","Passed"
"party104",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Dent","R","PA","legislator","Yea","R","Passed"
"party105",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"DeSantis","R","FL","legislator","Yea","R","Passed"
"party106",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"DeSaulnier","D","CA","legislator","Yea","R","Passed"
"party107",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"DesJarlais","R","TN","legislator","Yea","R","Passed"
"party108",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Deutch","D","FL","legislator","Yea","R","Passed"
"party109",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Diaz-Balart","R","FL","legislator","Yea","R","Passed"
"party110",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Dingell","D","MI","legislator","Yea","R","Passed"
"party111",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Doggett","D","TX","legislator","Yea","R","Passed"
"party112",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Donovan","R","NY","legislator","Yea","R","Passed"
"party113",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Doyle, Michael F.","D","PA","legislator","Yea","R","Passed"
"party114",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Duffy","R","WI","legislator","Yea","R","Passed"
"party115",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Duncan (SC)","R","SC","legislator","Yea","R","Passed"
"party116",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Duncan (TN)","R","TN","legislator","Yea","R","Passed"
"party117",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Dunn","R","FL","legislator","Yea","R","Passed"
"party118",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Ellison","D","MN","legislator","Yea","R","Passed"
"party119",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Emmer","R","MN","legislator","Yea","R","Passed"
"party120",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Engel","D","NY","legislator","Yea","R","Passed"
"party121",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Eshoo","D","CA","legislator","Yea","R","Passed"
"party122",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Espaillat","D","NY","legislator","Yea","R","Passed"
"party123",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Esty (CT)","D","CT","legislator","Yea","R","Passed"
"party124",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Evans","D","PA","legislator","Yea","R","Passed"
"party125",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Farenthold","R","TX","legislator","Not Voting","R","Passed"
"party126",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Faso","R","NY","legislator","Yea","R","Passed"
"party127",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Ferguson","R","GA","legislator","Yea","R","Passed"
"party128",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Fitzpatrick","R","PA","legislator","Yea","R","Passed"
"party129",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Fleischmann","R","TN","legislator","Yea","R","Passed"
"party130",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Flores","R","TX","legislator","Yea","R","Passed"
"party131",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Fortenberry","R","NE","legislator","Yea","R","Passed"
"party132",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Foster","D","IL","legislator","Yea","R","Passed"
"party133",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Foxx","R","NC","legislator","Yea","R","Passed"
"party134",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Frankel (FL)","D","FL","legislator","Not Voting","R","Passed"
"party135",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Franks (AZ)","R","AZ","legislator","Yea","R","Passed"
"party136",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Frelinghuysen","R","NJ","legislator","Yea","R","Passed"
"party137",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Fudge","D","OH","legislator","Yea","R","Passed"
"party138",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Gabbard","D","HI","legislator","Yea","R","Passed"
"party139",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Gaetz","R","FL","legislator","Yea","R","Passed"
"party140",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Gallagher","R","WI","legislator","Yea","R","Passed"
"party141",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Gallego","D","AZ","legislator","Yea","R","Passed"
"party142",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Garamendi","D","CA","legislator","Yea","R","Passed"
"party143",2017,222,"115","1st",1,"H RES 187","On Motion to Suspend the Rules and Agree, as Amended","2/3 YEA-AND-NAY",2017-04-25,"Garrett","R","VA","legislator","Yea","R","Passed"
