"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party87",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Cummings","D","MD","legislator","Nay","R","Passed"
"party88",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Davis (AL)","D","AL","legislator","Nay","R","Passed"
"party89",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Davis (CA)","D","CA","legislator","Nay","R","Passed"
"party90",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Davis (FL)","D","FL","legislator","Not Voting","R","Passed"
"party91",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Davis (IL)","D","IL","legislator","Nay","R","Passed"
"party92",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Davis (KY)","R","KY","legislator","Yea","R","Passed"
"party93",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Davis (TN)","D","TN","legislator","Not Voting","R","Passed"
"party94",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Davis, Jo Ann","R","VA","legislator","Yea","R","Passed"
"party95",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Davis, Tom","R","VA","legislator","Yea","R","Passed"
"party96",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Deal (GA)","R","GA","legislator","Not Voting","R","Passed"
"party97",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"DeFazio","D","OR","legislator","Nay","R","Passed"
"party98",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"DeGette","D","CO","legislator","Nay","R","Passed"
"party99",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Delahunt","D","MA","legislator","Nay","R","Passed"
"party100",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"DeLauro","D","CT","legislator","Not Voting","R","Passed"
"party101",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Dent","R","PA","legislator","Yea","R","Passed"
"party102",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Diaz-Balart, L.","R","FL","legislator","Yea","R","Passed"
"party103",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Diaz-Balart, M.","R","FL","legislator","Yea","R","Passed"
"party104",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Dicks","D","WA","legislator","Nay","R","Passed"
"party105",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Dingell","D","MI","legislator","Nay","R","Passed"
"party106",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Doggett","D","TX","legislator","Nay","R","Passed"
"party107",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Doolittle","R","CA","legislator","Yea","R","Passed"
"party108",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Doyle","D","PA","legislator","Nay","R","Passed"
"party109",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Drake","R","VA","legislator","Yea","R","Passed"
"party110",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Dreier","R","CA","legislator","Yea","R","Passed"
"party111",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Duncan","R","TN","legislator","Yea","R","Passed"
"party112",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Edwards","D","TX","legislator","Nay","R","Passed"
"party113",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Ehlers","R","MI","legislator","Yea","R","Passed"
"party114",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Emanuel","D","IL","legislator","Nay","R","Passed"
"party115",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Emerson","R","MO","legislator","Yea","R","Passed"
"party116",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Engel","D","NY","legislator","Not Voting","R","Passed"
"party117",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"English (PA)","R","PA","legislator","Yea","R","Passed"
"party118",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Eshoo","D","CA","legislator","Nay","R","Passed"
"party119",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Etheridge","D","NC","legislator","Nay","R","Passed"
"party120",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Evans","D","IL","legislator","Not Voting","R","Passed"
"party121",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Everett","R","AL","legislator","Yea","R","Passed"
"party122",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Farr","D","CA","legislator","Nay","R","Passed"
"party123",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Fattah","D","PA","legislator","Nay","R","Passed"
"party124",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Feeney","R","FL","legislator","Yea","R","Passed"
"party125",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Ferguson","R","NJ","legislator","Yea","R","Passed"
"party126",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Filner","D","CA","legislator","Nay","R","Passed"
"party127",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Fitzpatrick (PA)","R","PA","legislator","Yea","R","Passed"
"party128",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Flake","R","AZ","legislator","Yea","R","Passed"
"party129",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Foley","R","FL","legislator","Yea","R","Passed"
"party130",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Forbes","R","VA","legislator","Yea","R","Passed"
"party131",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Ford","D","TN","legislator","Not Voting","R","Passed"
"party132",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Fortenberry","R","NE","legislator","Yea","R","Passed"
"party133",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Fossella","R","NY","legislator","Yea","R","Passed"
"party134",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Foxx","R","NC","legislator","Yea","R","Passed"
"party135",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Frank (MA)","D","MA","legislator","Nay","R","Passed"
"party136",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Franks (AZ)","R","AZ","legislator","Yea","R","Passed"
"party137",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Frelinghuysen","R","NJ","legislator","Yea","R","Passed"
"party138",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Gallegly","R","CA","legislator","Not Voting","R","Passed"
"party139",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Garrett (NJ)","R","NJ","legislator","Yea","R","Passed"
"party140",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Gerlach","R","PA","legislator","Yea","R","Passed"
"party141",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Gibbons","R","NV","legislator","Not Voting","R","Passed"
"party142",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Gilchrest","R","MD","legislator","Yea","R","Passed"
"party143",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Gillmor","R","OH","legislator","Not Voting","R","Passed"
"party144",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Gingrey","R","GA","legislator","Not Voting","R","Passed"
"party145",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Gohmert","R","TX","legislator","Yea","R","Passed"
"party146",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Gonzalez","D","TX","legislator","Nay","R","Passed"
"party147",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Goode","R","VA","legislator","Yea","R","Passed"
"party148",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Goodlatte","R","VA","legislator","Yea","R","Passed"
"party149",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Gordon","D","TN","legislator","Nay","R","Passed"
"party150",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Granger","R","TX","legislator","Yea","R","Passed"
"party151",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Graves","R","MO","legislator","Yea","R","Passed"
"party152",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Green (WI)","R","WI","legislator","Not Voting","R","Passed"
"party153",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Green, Al","D","TX","legislator","Nay","R","Passed"
"party154",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Green, Gene","D","TX","legislator","Nay","R","Passed"
"party155",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Grijalva","D","AZ","legislator","Nay","R","Passed"
"party156",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Gutierrez","D","IL","legislator","Not Voting","R","Passed"
"party157",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Gutknecht","R","MN","legislator","Yea","R","Passed"
"party158",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Hall","R","TX","legislator","Yea","R","Passed"
"party159",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Harman","D","CA","legislator","Nay","R","Passed"
"party160",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Harris","R","FL","legislator","Yea","R","Passed"
"party161",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Hart","R","PA","legislator","Yea","R","Passed"
"party162",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Hastings (FL)","D","FL","legislator","Nay","R","Passed"
"party163",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Hastings (WA)","R","WA","legislator","Yea","R","Passed"
"party164",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Hayes","R","NC","legislator","Yea","R","Passed"
"party165",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Hayworth","R","AZ","legislator","Yea","R","Passed"
"party166",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Hefley","R","CO","legislator","Yea","R","Passed"
"party167",2006,255,"109","2nd",1,"H RES 857","On Ordering the Previous Question","YEA-AND-NAY",2006-06-12,"Hensarling","R","TX","legislator","Yea","R","Passed"
