"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party19",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Bishop (UT)","R","UT","legislator","Yea","R","Passed"
"party20",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Black","R","TN","legislator","Yea","R","Passed"
"party21",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Blackburn","R","TN","legislator","Yea","R","Passed"
"party22",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Blumenauer","D","OR","legislator","Nay","R","Passed"
"party23",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Bonamici","D","OR","legislator","Nay","R","Passed"
"party24",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Boustany","R","LA","legislator","Yea","R","Passed"
"party25",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Brady (PA)","D","PA","legislator","Nay","R","Passed"
"party26",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Brady (TX)","R","TX","legislator","Yea","R","Passed"
"party27",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Braley (IA)","D","IA","legislator","Nay","R","Passed"
"party28",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Bridenstine","R","OK","legislator","Yea","R","Passed"
"party29",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Brooks (AL)","R","AL","legislator","Yea","R","Passed"
"party30",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Brooks (IN)","R","IN","legislator","Yea","R","Passed"
"party31",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Broun (GA)","R","GA","legislator","Yea","R","Passed"
"party32",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Brown (FL)","D","FL","legislator","Nay","R","Passed"
"party33",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Brownley (CA)","D","CA","legislator","Nay","R","Passed"
"party34",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Buchanan","R","FL","legislator","Yea","R","Passed"
"party35",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Bucshon","R","IN","legislator","Yea","R","Passed"
"party36",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Burgess","R","TX","legislator","Yea","R","Passed"
"party37",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Bustos","D","IL","legislator","Nay","R","Passed"
"party38",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Butterfield","D","NC","legislator","Nay","R","Passed"
"party39",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Byrne","R","AL","legislator","Yea","R","Passed"
"party40",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Calvert","R","CA","legislator","Yea","R","Passed"
"party41",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Camp","R","MI","legislator","Yea","R","Passed"
"party42",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Campbell","R","CA","legislator","Yea","R","Passed"
"party43",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cantor","R","VA","legislator","Yea","R","Passed"
"party44",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Capito","R","WV","legislator","Yea","R","Passed"
"party45",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Capps","D","CA","legislator","Nay","R","Passed"
"party46",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Capuano","D","MA","legislator","Nay","R","Passed"
"party47",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cárdenas","D","CA","legislator","Nay","R","Passed"
"party48",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Carney","D","DE","legislator","Nay","R","Passed"
"party49",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Carson (IN)","D","IN","legislator","Nay","R","Passed"
"party50",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Carter","R","TX","legislator","Yea","R","Passed"
"party51",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cartwright","D","PA","legislator","Nay","R","Passed"
"party52",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cassidy","R","LA","legislator","Yea","R","Passed"
"party53",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Castor (FL)","D","FL","legislator","Nay","R","Passed"
"party54",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Castro (TX)","D","TX","legislator","Nay","R","Passed"
"party55",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Chabot","R","OH","legislator","Yea","R","Passed"
"party56",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Chaffetz","R","UT","legislator","Yea","R","Passed"
"party57",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Chu","D","CA","legislator","Nay","R","Passed"
"party58",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cicilline","D","RI","legislator","Nay","R","Passed"
"party59",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Clark (MA)","D","MA","legislator","Nay","R","Passed"
"party60",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Clarke (NY)","D","NY","legislator","Nay","R","Passed"
"party61",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Clay","D","MO","legislator","Nay","R","Passed"
"party62",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cleaver","D","MO","legislator","Nay","R","Passed"
"party63",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Clyburn","D","SC","legislator","Nay","R","Passed"
"party64",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Coble","R","NC","legislator","Yea","R","Passed"
"party65",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Coffman","R","CO","legislator","Yea","R","Passed"
"party66",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cohen","D","TN","legislator","Nay","R","Passed"
"party67",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cole","R","OK","legislator","Yea","R","Passed"
"party68",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Collins (GA)","R","GA","legislator","Yea","R","Passed"
"party69",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Collins (NY)","R","NY","legislator","Yea","R","Passed"
"party70",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Conaway","R","TX","legislator","Yea","R","Passed"
"party71",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Connolly","D","VA","legislator","Nay","R","Passed"
"party72",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Conyers","D","MI","legislator","Nay","R","Passed"
"party73",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cook","R","CA","legislator","Yea","R","Passed"
"party74",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cooper","D","TN","legislator","Nay","R","Passed"
"party75",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Costa","D","CA","legislator","Nay","R","Passed"
"party76",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cotton","R","AR","legislator","Yea","R","Passed"
"party77",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Courtney","D","CT","legislator","Not Voting","R","Passed"
"party78",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cramer","R","ND","legislator","Yea","R","Passed"
"party79",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Crawford","R","AR","legislator","Yea","R","Passed"
"party80",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Crenshaw","R","FL","legislator","Yea","R","Passed"
"party81",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Crowley","D","NY","legislator","Nay","R","Passed"
"party82",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cuellar","D","TX","legislator","Nay","R","Passed"
"party83",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Culberson","R","TX","legislator","Yea","R","Passed"
"party84",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Cummings","D","MD","legislator","Nay","R","Passed"
"party85",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Daines","R","MT","legislator","Yea","R","Passed"
"party86",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Davis (CA)","D","CA","legislator","Nay","R","Passed"
"party87",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Davis, Danny","D","IL","legislator","Nay","R","Passed"
"party88",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Davis, Rodney","R","IL","legislator","Yea","R","Passed"
"party89",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"DeFazio","D","OR","legislator","Nay","R","Passed"
"party90",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"DeGette","D","CO","legislator","Nay","R","Passed"
"party91",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Delaney","D","MD","legislator","Nay","R","Passed"
"party92",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"DeLauro","D","CT","legislator","Nay","R","Passed"
"party93",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"DelBene","D","WA","legislator","Nay","R","Passed"
"party94",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Denham","R","CA","legislator","Yea","R","Passed"
"party95",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Dent","R","PA","legislator","Yea","R","Passed"
"party96",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"DeSantis","R","FL","legislator","Yea","R","Passed"
"party97",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"DesJarlais","R","TN","legislator","Yea","R","Passed"
"party98",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Deutch","D","FL","legislator","Nay","R","Passed"
"party99",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Diaz-Balart","R","FL","legislator","Yea","R","Passed"
"party100",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Dingell","D","MI","legislator","Not Voting","R","Passed"
"party101",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Doggett","D","TX","legislator","Nay","R","Passed"
"party102",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Doyle","D","PA","legislator","Nay","R","Passed"
"party103",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Duckworth","D","IL","legislator","Nay","R","Passed"
"party104",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Duffy","R","WI","legislator","Yea","R","Passed"
"party105",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Duncan (SC)","R","SC","legislator","Yea","R","Passed"
"party106",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Duncan (TN)","R","TN","legislator","Yea","R","Passed"
"party107",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Edwards","D","MD","legislator","Nay","R","Passed"
"party108",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Ellison","D","MN","legislator","Nay","R","Passed"
"party109",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Ellmers","R","NC","legislator","Yea","R","Passed"
"party110",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Engel","D","NY","legislator","Nay","R","Passed"
"party111",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Enyart","D","IL","legislator","Nay","R","Passed"
"party112",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Eshoo","D","CA","legislator","Nay","R","Passed"
"party113",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Esty","D","CT","legislator","Nay","R","Passed"
"party114",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Farenthold","R","TX","legislator","Yea","R","Passed"
"party115",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Farr","D","CA","legislator","Nay","R","Passed"
"party116",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Fattah","D","PA","legislator","Nay","R","Passed"
"party117",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Fincher","R","TN","legislator","Yea","R","Passed"
"party118",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Fitzpatrick","R","PA","legislator","Yea","R","Passed"
"party119",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Fleischmann","R","TN","legislator","Yea","R","Passed"
"party120",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Fleming","R","LA","legislator","Yea","R","Passed"
"party121",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Flores","R","TX","legislator","Yea","R","Passed"
"party122",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Forbes","R","VA","legislator","Yea","R","Passed"
"party123",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Fortenberry","R","NE","legislator","Yea","R","Passed"
"party124",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Foster","D","IL","legislator","Nay","R","Passed"
"party125",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Foxx","R","NC","legislator","Yea","R","Passed"
"party126",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Frankel (FL)","D","FL","legislator","Nay","R","Passed"
"party127",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Franks (AZ)","R","AZ","legislator","Yea","R","Passed"
"party128",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Frelinghuysen","R","NJ","legislator","Yea","R","Passed"
"party129",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Fudge","D","OH","legislator","Nay","R","Passed"
"party130",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Gabbard","D","HI","legislator","Nay","R","Passed"
"party131",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Gallego","D","TX","legislator","Nay","R","Passed"
"party132",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Garamendi","D","CA","legislator","Nay","R","Passed"
"party133",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Garcia","D","FL","legislator","Nay","R","Passed"
"party134",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Gardner","R","CO","legislator","Yea","R","Passed"
"party135",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Garrett","R","NJ","legislator","Yea","R","Passed"
"party136",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Gerlach","R","PA","legislator","Yea","R","Passed"
"party137",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Gibbs","R","OH","legislator","Yea","R","Passed"
"party138",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Gibson","R","NY","legislator","Yea","R","Passed"
"party139",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Gingrey (GA)","R","GA","legislator","Yea","R","Passed"
"party140",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Gohmert","R","TX","legislator","Yea","R","Passed"
"party141",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Goodlatte","R","VA","legislator","Yea","R","Passed"
"party142",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Gosar","R","AZ","legislator","Not Voting","R","Passed"
"party143",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Gowdy","R","SC","legislator","Yea","R","Passed"
"party144",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Granger","R","TX","legislator","Yea","R","Passed"
"party145",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Graves (GA)","R","GA","legislator","Yea","R","Passed"
"party146",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Graves (MO)","R","MO","legislator","Yea","R","Passed"
"party147",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Grayson","D","FL","legislator","Nay","R","Passed"
"party148",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Green, Al","D","TX","legislator","Nay","R","Passed"
"party149",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Green, Gene","D","TX","legislator","Nay","R","Passed"
"party150",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Griffin (AR)","R","AR","legislator","Yea","R","Passed"
"party151",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Griffith (VA)","R","VA","legislator","Yea","R","Passed"
"party152",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Grijalva","D","AZ","legislator","Nay","R","Passed"
"party153",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Grimm","R","NY","legislator","Yea","R","Passed"
"party154",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Guthrie","R","KY","legislator","Yea","R","Passed"
"party155",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Gutiérrez","D","IL","legislator","Nay","R","Passed"
"party156",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Hahn","D","CA","legislator","Nay","R","Passed"
"party157",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Hall","R","TX","legislator","Yea","R","Passed"
"party158",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Hanabusa","D","HI","legislator","Nay","R","Passed"
"party159",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Hanna","R","NY","legislator","Yea","R","Passed"
"party160",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Harper","R","MS","legislator","Yea","R","Passed"
"party161",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Harris","R","MD","legislator","Yea","R","Passed"
"party162",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Hartzler","R","MO","legislator","Yea","R","Passed"
"party163",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Hastings (FL)","D","FL","legislator","Nay","R","Passed"
"party164",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Hastings (WA)","R","WA","legislator","Yea","R","Passed"
"party165",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Heck (NV)","R","NV","legislator","Yea","R","Passed"
"party166",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Heck (WA)","D","WA","legislator","Nay","R","Passed"
"party167",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Hensarling","R","TX","legislator","Yea","R","Passed"
"party168",2014,125,"113","2nd",1,"H RES 515","On Ordering the Previous Question","YEA-AND-NAY",2014-03-13,"Herrera Beutler","R","WA","legislator","Yea","R","Passed"
