"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Abercrombie","D","HI","legislator","Yea","D","Passed"
"party1",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Ackerman","D","NY","legislator","Yea","D","Passed"
"party2",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Aderholt","R","AL","legislator","Nay","D","Passed"
"party3",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Adler (NJ)","D","NJ","legislator","Yea","D","Passed"
"party4",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Akin","R","MO","legislator","Nay","D","Passed"
"party5",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Alexander","R","LA","legislator","Yea","D","Passed"
"party6",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Altmire","D","PA","legislator","Yea","D","Passed"
"party7",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Andrews","D","NJ","legislator","Yea","D","Passed"
"party8",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Arcuri","D","NY","legislator","Yea","D","Passed"
"party9",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Austria","R","OH","legislator","Yea","D","Passed"
"party10",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Baca","D","CA","legislator","Yea","D","Passed"
"party11",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Bachmann","R","MN","legislator","Nay","D","Passed"
"party12",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Bachus","R","AL","legislator","Yea","D","Passed"
"party13",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Baird","D","WA","legislator","Yea","D","Passed"
"party14",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Baldwin","D","WI","legislator","Yea","D","Passed"
"party15",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Barrett (SC)","R","SC","legislator","Nay","D","Passed"
"party16",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Barrow","D","GA","legislator","Yea","D","Passed"
"party17",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Bartlett","R","MD","legislator","Yea","D","Passed"
"party18",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Barton (TX)","R","TX","legislator","Nay","D","Passed"
"party19",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Bean","D","IL","legislator","Yea","D","Passed"
"party20",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Becerra","D","CA","legislator","Yea","D","Passed"
"party21",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Berkley","D","NV","legislator","Yea","D","Passed"
"party22",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Berman","D","CA","legislator","Yea","D","Passed"
"party23",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Berry","D","AR","legislator","Yea","D","Passed"
"party24",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Biggert","R","IL","legislator","Yea","D","Passed"
"party25",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Bilbray","R","CA","legislator","Yea","D","Passed"
"party26",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Bilirakis","R","FL","legislator","Yea","D","Passed"
"party27",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Bishop (GA)","D","GA","legislator","Yea","D","Passed"
"party28",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Bishop (NY)","D","NY","legislator","Yea","D","Passed"
"party29",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Bishop (UT)","R","UT","legislator","Yea","D","Passed"
"party30",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Blackburn","R","TN","legislator","Nay","D","Passed"
"party31",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Blumenauer","D","OR","legislator","Not Voting","D","Passed"
"party32",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Blunt","R","MO","legislator","Yea","D","Passed"
"party33",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Boccieri","D","OH","legislator","Yea","D","Passed"
"party34",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Boehner","R","OH","legislator","Nay","D","Passed"
"party35",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Bonner","R","AL","legislator","Not Voting","D","Passed"
"party36",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Bono Mack","R","CA","legislator","Yea","D","Passed"
"party37",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Boozman","R","AR","legislator","Yea","D","Passed"
"party38",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Boren","D","OK","legislator","Yea","D","Passed"
"party39",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Boswell","D","IA","legislator","Yea","D","Passed"
"party40",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Boucher","D","VA","legislator","Not Voting","D","Passed"
"party41",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Boustany","R","LA","legislator","Nay","D","Passed"
"party42",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Boyd","D","FL","legislator","Yea","D","Passed"
"party43",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Brady (PA)","D","PA","legislator","Yea","D","Passed"
"party44",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Brady (TX)","R","TX","legislator","Yea","D","Passed"
"party45",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Braley (IA)","D","IA","legislator","Yea","D","Passed"
"party46",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Bright","D","AL","legislator","Yea","D","Passed"
"party47",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Broun (GA)","R","GA","legislator","Nay","D","Passed"
"party48",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Brown (SC)","R","SC","legislator","Yea","D","Passed"
"party49",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Brown, Corrine","D","FL","legislator","Yea","D","Passed"
"party50",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Brown-Waite, Ginny","R","FL","legislator","Yea","D","Passed"
"party51",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Buchanan","R","FL","legislator","Yea","D","Passed"
"party52",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Burgess","R","TX","legislator","Yea","D","Passed"
"party53",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Burton (IN)","R","IN","legislator","Yea","D","Passed"
"party54",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Butterfield","D","NC","legislator","Yea","D","Passed"
"party55",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Buyer","R","IN","legislator","Yea","D","Passed"
"party56",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Calvert","R","CA","legislator","Yea","D","Passed"
"party57",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Camp","R","MI","legislator","Yea","D","Passed"
"party58",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Campbell","R","CA","legislator","Nay","D","Passed"
"party59",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Cantor","R","VA","legislator","Yea","D","Passed"
"party60",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Cao","R","LA","legislator","Yea","D","Passed"
"party61",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Capito","R","WV","legislator","Yea","D","Passed"
"party62",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Capps","D","CA","legislator","Yea","D","Passed"
"party63",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Capuano","D","MA","legislator","Yea","D","Passed"
"party64",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Cardoza","D","CA","legislator","Yea","D","Passed"
"party65",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Carnahan","D","MO","legislator","Yea","D","Passed"
"party66",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Carney","D","PA","legislator","Yea","D","Passed"
"party67",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Carson (IN)","D","IN","legislator","Yea","D","Passed"
"party68",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Carter","R","TX","legislator","Nay","D","Passed"
"party69",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Cassidy","R","LA","legislator","Nay","D","Passed"
"party70",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Castle","R","DE","legislator","Yea","D","Passed"
"party71",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Castor (FL)","D","FL","legislator","Yea","D","Passed"
"party72",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Chaffetz","R","UT","legislator","Nay","D","Passed"
"party73",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Chandler","D","KY","legislator","Yea","D","Passed"
"party74",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Childers","D","MS","legislator","Yea","D","Passed"
"party75",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Clarke","D","NY","legislator","Yea","D","Passed"
"party76",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Clay","D","MO","legislator","Yea","D","Passed"
"party77",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Cleaver","D","MO","legislator","Yea","D","Passed"
"party78",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Clyburn","D","SC","legislator","Yea","D","Passed"
"party79",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Coble","R","NC","legislator","Yea","D","Passed"
"party80",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Coffman (CO)","R","CO","legislator","Yea","D","Passed"
"party81",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Cohen","D","TN","legislator","Yea","D","Passed"
"party82",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Cole","R","OK","legislator","Yea","D","Passed"
"party83",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Conaway","R","TX","legislator","Nay","D","Passed"
"party84",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Connolly (VA)","D","VA","legislator","Yea","D","Passed"
"party85",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Conyers","D","MI","legislator","Yea","D","Passed"
"party86",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Cooper","D","TN","legislator","Yea","D","Passed"
"party87",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Costa","D","CA","legislator","Yea","D","Passed"
"party88",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Costello","D","IL","legislator","Yea","D","Passed"
"party89",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Courtney","D","CT","legislator","Yea","D","Passed"
"party90",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Crenshaw","R","FL","legislator","Yea","D","Passed"
"party91",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Crowley","D","NY","legislator","Yea","D","Passed"
"party92",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Cuellar","D","TX","legislator","Yea","D","Passed"
"party93",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Culberson","R","TX","legislator","Yea","D","Passed"
"party94",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Cummings","D","MD","legislator","Yea","D","Passed"
"party95",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Dahlkemper","D","PA","legislator","Yea","D","Passed"
"party96",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Davis (AL)","D","AL","legislator","Yea","D","Passed"
"party97",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Davis (CA)","D","CA","legislator","Yea","D","Passed"
"party98",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Davis (IL)","D","IL","legislator","Yea","D","Passed"
"party99",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Davis (KY)","R","KY","legislator","Nay","D","Passed"
"party100",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Davis (TN)","D","TN","legislator","Yea","D","Passed"
"party101",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Deal (GA)","R","GA","legislator","Nay","D","Passed"
"party102",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"DeFazio","D","OR","legislator","Yea","D","Passed"
"party103",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"DeGette","D","CO","legislator","Yea","D","Passed"
"party104",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Delahunt","D","MA","legislator","Yea","D","Passed"
"party105",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"DeLauro","D","CT","legislator","Yea","D","Passed"
"party106",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Dent","R","PA","legislator","Yea","D","Passed"
"party107",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Diaz-Balart, L.","R","FL","legislator","Yea","D","Passed"
"party108",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Diaz-Balart, M.","R","FL","legislator","Yea","D","Passed"
"party109",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Dicks","D","WA","legislator","Yea","D","Passed"
"party110",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Dingell","D","MI","legislator","Yea","D","Passed"
"party111",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Doggett","D","TX","legislator","Yea","D","Passed"
"party112",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Donnelly (IN)","D","IN","legislator","Yea","D","Passed"
"party113",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Doyle","D","PA","legislator","Yea","D","Passed"
"party114",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Dreier","R","CA","legislator","Yea","D","Passed"
"party115",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Driehaus","D","OH","legislator","Yea","D","Passed"
"party116",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Duncan","R","TN","legislator","Yea","D","Passed"
"party117",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Edwards (MD)","D","MD","legislator","Yea","D","Passed"
"party118",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Edwards (TX)","D","TX","legislator","Yea","D","Passed"
"party119",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Ehlers","R","MI","legislator","Yea","D","Passed"
"party120",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Ellison","D","MN","legislator","Yea","D","Passed"
"party121",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Ellsworth","D","IN","legislator","Yea","D","Passed"
"party122",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Emerson","R","MO","legislator","Yea","D","Passed"
"party123",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Engel","D","NY","legislator","Yea","D","Passed"
"party124",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Eshoo","D","CA","legislator","Yea","D","Passed"
"party125",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Etheridge","D","NC","legislator","Yea","D","Passed"
"party126",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Fallin","R","OK","legislator","Nay","D","Passed"
"party127",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Farr","D","CA","legislator","Yea","D","Passed"
"party128",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Fattah","D","PA","legislator","Yea","D","Passed"
"party129",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Filner","D","CA","legislator","Yea","D","Passed"
"party130",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Flake","R","AZ","legislator","Nay","D","Passed"
"party131",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Fleming","R","LA","legislator","Nay","D","Passed"
"party132",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Forbes","R","VA","legislator","Nay","D","Passed"
"party133",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Fortenberry","R","NE","legislator","Yea","D","Passed"
"party134",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Foster","D","IL","legislator","Yea","D","Passed"
"party135",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Foxx","R","NC","legislator","Nay","D","Passed"
"party136",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Frank (MA)","D","MA","legislator","Yea","D","Passed"
"party137",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Franks (AZ)","R","AZ","legislator","Nay","D","Passed"
"party138",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Frelinghuysen","R","NJ","legislator","Yea","D","Passed"
"party139",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Fudge","D","OH","legislator","Yea","D","Passed"
"party140",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Gallegly","R","CA","legislator","Not Voting","D","Passed"
"party141",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Garrett (NJ)","R","NJ","legislator","Nay","D","Passed"
"party142",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Gerlach","R","PA","legislator","Yea","D","Passed"
"party143",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Giffords","D","AZ","legislator","Yea","D","Passed"
"party144",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Gillibrand","D","NY","legislator","Yea","D","Passed"
"party145",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Gingrey (GA)","R","GA","legislator","Nay","D","Passed"
"party146",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Gohmert","R","TX","legislator","Yea","D","Passed"
"party147",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Gonzalez","D","TX","legislator","Yea","D","Passed"
"party148",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Goodlatte","R","VA","legislator","Yea","D","Passed"
"party149",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Gordon (TN)","D","TN","legislator","Yea","D","Passed"
"party150",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Granger","R","TX","legislator","Nay","D","Passed"
"party151",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Graves","R","MO","legislator","Not Voting","D","Passed"
"party152",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Grayson","D","FL","legislator","Yea","D","Passed"
"party153",2009,5,"111","1st",1,"H R 35","On Motion to Suspend the Rules and Pass","2/3 YEA-AND-NAY",2009-01-07,"Green, Al","D","TX","legislator","Yea","D","Passed"
