"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party60",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Carson (OK)","D","OK","legislator","Yea","R","Passed"
"party61",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Castle","R","DE","legislator","Yea","R","Passed"
"party62",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Chabot","R","OH","legislator","Yea","R","Passed"
"party63",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Chambliss","R","GA","legislator","Yea","R","Passed"
"party64",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Clay","D","MO","legislator","Yea","R","Passed"
"party65",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Clayton","D","NC","legislator","Yea","R","Passed"
"party66",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Clement","D","TN","legislator","Yea","R","Passed"
"party67",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Clyburn","D","SC","legislator","Yea","R","Passed"
"party68",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Coble","R","NC","legislator","Yea","R","Passed"
"party69",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Collins","R","GA","legislator","Yea","R","Passed"
"party70",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Combest","R","TX","legislator","Yea","R","Passed"
"party71",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Condit","D","CA","legislator","Yea","R","Passed"
"party72",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Conyers","D","MI","legislator","Not Voting","R","Passed"
"party73",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Cooksey","R","LA","legislator","Yea","R","Passed"
"party74",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Costello","D","IL","legislator","Yea","R","Passed"
"party75",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Cox","R","CA","legislator","Yea","R","Passed"
"party76",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Coyne","D","PA","legislator","Yea","R","Passed"
"party77",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Cramer","D","AL","legislator","Yea","R","Passed"
"party78",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Crane","R","IL","legislator","Yea","R","Passed"
"party79",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Crenshaw","R","FL","legislator","Yea","R","Passed"
"party80",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Crowley","D","NY","legislator","Yea","R","Passed"
"party81",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Cubin","R","WY","legislator","Not Voting","R","Passed"
"party82",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Culberson","R","TX","legislator","Yea","R","Passed"
"party83",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Cummings","D","MD","legislator","Yea","R","Passed"
"party84",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Cunningham","R","CA","legislator","Yea","R","Passed"
"party85",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Davis (CA)","D","CA","legislator","Yea","R","Passed"
"party86",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Davis (FL)","D","FL","legislator","Yea","R","Passed"
"party87",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Davis (IL)","D","IL","legislator","Not Voting","R","Passed"
"party88",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Davis, Jo Ann","R","VA","legislator","Yea","R","Passed"
"party89",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Davis, Tom","R","VA","legislator","Yea","R","Passed"
"party90",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Deal","R","GA","legislator","Yea","R","Passed"
"party91",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"DeFazio","D","OR","legislator","Yea","R","Passed"
"party92",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"DeGette","D","CO","legislator","Yea","R","Passed"
"party93",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Delahunt","D","MA","legislator","Yea","R","Passed"
"party94",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"DeLauro","D","CT","legislator","Yea","R","Passed"
"party95",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"DeLay","R","TX","legislator","Yea","R","Passed"
"party96",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"DeMint","R","SC","legislator","Yea","R","Passed"
"party97",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Deutsch","D","FL","legislator","Yea","R","Passed"
"party98",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Diaz-Balart","R","FL","legislator","Yea","R","Passed"
"party99",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Dicks","D","WA","legislator","Yea","R","Passed"
"party100",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Dingell","D","MI","legislator","Yea","R","Passed"
"party101",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Doggett","D","TX","legislator","Yea","R","Passed"
"party102",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Dooley","D","CA","legislator","Yea","R","Passed"
"party103",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Doolittle","R","CA","legislator","Yea","R","Passed"
"party104",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Doyle","D","PA","legislator","Yea","R","Passed"
"party105",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Dreier","R","CA","legislator","Yea","R","Passed"
"party106",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Duncan","R","TN","legislator","Yea","R","Passed"
"party107",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Dunn","R","WA","legislator","Yea","R","Passed"
"party108",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Edwards","D","TX","legislator","Yea","R","Passed"
"party109",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Ehlers","R","MI","legislator","Yea","R","Passed"
"party110",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Ehrlich","R","MD","legislator","Yea","R","Passed"
"party111",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Emerson","R","MO","legislator","Yea","R","Passed"
"party112",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Engel","D","NY","legislator","Yea","R","Passed"
"party113",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"English","R","PA","legislator","Yea","R","Passed"
"party114",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Eshoo","D","CA","legislator","Yea","R","Passed"
"party115",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Etheridge","D","NC","legislator","Yea","R","Passed"
"party116",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Evans","D","IL","legislator","Yea","R","Passed"
"party117",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Everett","R","AL","legislator","Yea","R","Passed"
"party118",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Farr","D","CA","legislator","Yea","R","Passed"
"party119",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Fattah","D","PA","legislator","Yea","R","Passed"
"party120",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Ferguson","R","NJ","legislator","Yea","R","Passed"
"party121",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Filner","D","CA","legislator","Yea","R","Passed"
"party122",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Flake","R","AZ","legislator","Yea","R","Passed"
"party123",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Fletcher","R","KY","legislator","Yea","R","Passed"
"party124",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Foley","R","FL","legislator","Yea","R","Passed"
"party125",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Forbes","R","VA","legislator","Yea","R","Passed"
"party126",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Ford","D","TN","legislator","Yea","R","Passed"
"party127",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Fossella","R","NY","legislator","Yea","R","Passed"
"party128",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Frank","D","MA","legislator","Yea","R","Passed"
"party129",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Frelinghuysen","R","NJ","legislator","Yea","R","Passed"
"party130",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Frost","D","TX","legislator","Yea","R","Passed"
"party131",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Gallegly","R","CA","legislator","Yea","R","Passed"
"party132",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Ganske","R","IA","legislator","Yea","R","Passed"
"party133",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Gekas","R","PA","legislator","Yea","R","Passed"
"party134",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Gephardt","D","MO","legislator","Yea","R","Passed"
"party135",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Gibbons","R","NV","legislator","Yea","R","Passed"
"party136",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Gilchrest","R","MD","legislator","Yea","R","Passed"
"party137",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Gillmor","R","OH","legislator","Yea","R","Passed"
"party138",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Gilman","R","NY","legislator","Yea","R","Passed"
"party139",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Gonzalez","D","TX","legislator","Yea","R","Passed"
"party140",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Goode","I","VA","legislator","Yea","R","Passed"
"party141",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Goodlatte","R","VA","legislator","Yea","R","Passed"
"party142",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Gordon","D","TN","legislator","Yea","R","Passed"
"party143",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Goss","R","FL","legislator","Yea","R","Passed"
"party144",2001,395,"107","1st",1,"H R 3086","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2001-10-23,"Graham","R","SC","legislator","Yea","R","Passed"
