"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party53",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Castor (FL)","D","FL","legislator","Nay","R","Passed"
"party54",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Castro (TX)","D","TX","legislator","Nay","R","Passed"
"party55",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Chabot","R","OH","legislator","Yea","R","Passed"
"party56",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Chaffetz","R","UT","legislator","Yea","R","Passed"
"party57",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Chu (CA)","D","CA","legislator","Nay","R","Passed"
"party58",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Clark (MA)","D","MA","legislator","Nay","R","Passed"
"party59",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Clarke (NY)","D","NY","legislator","Nay","R","Passed"
"party60",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Clawson (FL)","R","FL","legislator","Yea","R","Passed"
"party61",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Clay","D","MO","legislator","Nay","R","Passed"
"party62",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Cleaver","D","MO","legislator","Nay","R","Passed"
"party63",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Clyburn","D","SC","legislator","Nay","R","Passed"
"party64",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Coffman","R","CO","legislator","Yea","R","Passed"
"party65",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Cohen","D","TN","legislator","Nay","R","Passed"
"party66",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Cole","R","OK","legislator","Yea","R","Passed"
"party67",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Collins (GA)","R","GA","legislator","Yea","R","Passed"
"party68",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Collins (NY)","R","NY","legislator","Yea","R","Passed"
"party69",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Comstock","R","VA","legislator","Yea","R","Passed"
"party70",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Conaway","R","TX","legislator","Yea","R","Passed"
"party71",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Connolly","D","VA","legislator","Nay","R","Passed"
"party72",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Conyers","D","MI","legislator","Nay","R","Passed"
"party73",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Cook","R","CA","legislator","Yea","R","Passed"
"party74",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Cooper","D","TN","legislator","Nay","R","Passed"
"party75",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Costello (PA)","R","PA","legislator","Yea","R","Passed"
"party76",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Courtney","D","CT","legislator","Nay","R","Passed"
"party77",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Cramer","R","ND","legislator","Yea","R","Passed"
"party78",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Crawford","R","AR","legislator","Not Voting","R","Passed"
"party79",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Crenshaw","R","FL","legislator","Yea","R","Passed"
"party80",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Cuellar","D","TX","legislator","Nay","R","Passed"
"party81",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Culberson","R","TX","legislator","Yea","R","Passed"
"party82",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Cummings","D","MD","legislator","Nay","R","Passed"
"party83",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Curbelo (FL)","R","FL","legislator","Yea","R","Passed"
"party84",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Davis (CA)","D","CA","legislator","Nay","R","Passed"
"party85",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Davis, Danny","D","IL","legislator","Nay","R","Passed"
"party86",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Davis, Rodney","R","IL","legislator","Yea","R","Passed"
"party87",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"DeFazio","D","OR","legislator","Nay","R","Passed"
"party88",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"DeGette","D","CO","legislator","Nay","R","Passed"
"party89",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Delaney","D","MD","legislator","Nay","R","Passed"
"party90",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"DeLauro","D","CT","legislator","Nay","R","Passed"
"party91",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"DelBene","D","WA","legislator","Nay","R","Passed"
"party92",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Denham","R","CA","legislator","Yea","R","Passed"
"party93",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Dent","R","PA","legislator","Yea","R","Passed"
"party94",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"DeSantis","R","FL","legislator","Yea","R","Passed"
"party95",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"DeSaulnier","D","CA","legislator","Nay","R","Passed"
"party96",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"DesJarlais","R","TN","legislator","Yea","R","Passed"
"party97",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Deutch","D","FL","legislator","Nay","R","Passed"
"party98",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Diaz-Balart","R","FL","legislator","Yea","R","Passed"
"party99",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Dingell","D","MI","legislator","Nay","R","Passed"
"party100",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Doggett","D","TX","legislator","Nay","R","Passed"
"party101",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Dold","R","IL","legislator","Yea","R","Passed"
"party102",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Doyle (PA)","D","PA","legislator","Nay","R","Passed"
"party103",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Duckworth","D","IL","legislator","Nay","R","Passed"
"party104",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Duffy","R","WI","legislator","Yea","R","Passed"
"party105",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Duncan (SC)","R","SC","legislator","Yea","R","Passed"
"party106",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Duncan (TN)","R","TN","legislator","Yea","R","Passed"
"party107",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Edwards","D","MD","legislator","Nay","R","Passed"
"party108",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Ellison","D","MN","legislator","Nay","R","Passed"
"party109",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Ellmers","R","NC","legislator","Yea","R","Passed"
"party110",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Emmer","R","MN","legislator","Yea","R","Passed"
"party111",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Eshoo","D","CA","legislator","Nay","R","Passed"
"party112",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Esty","D","CT","legislator","Nay","R","Passed"
"party113",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Farenthold","R","TX","legislator","Yea","R","Passed"
"party114",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Farr","D","CA","legislator","Not Voting","R","Passed"
"party115",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Fattah","D","PA","legislator","Nay","R","Passed"
"party116",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Fincher","R","TN","legislator","Yea","R","Passed"
"party117",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Fitzpatrick","R","PA","legislator","Yea","R","Passed"
"party118",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Fleischmann","R","TN","legislator","Not Voting","R","Passed"
"party119",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Fleming","R","LA","legislator","Yea","R","Passed"
"party120",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Flores","R","TX","legislator","Yea","R","Passed"
"party121",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Forbes","R","VA","legislator","Yea","R","Passed"
"party122",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Fortenberry","R","NE","legislator","Yea","R","Passed"
"party123",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Foster","D","IL","legislator","Nay","R","Passed"
"party124",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Foxx","R","NC","legislator","Yea","R","Passed"
"party125",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Frankel (FL)","D","FL","legislator","Nay","R","Passed"
"party126",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Franks (AZ)","R","AZ","legislator","Yea","R","Passed"
"party127",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Frelinghuysen","R","NJ","legislator","Yea","R","Passed"
"party128",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Fudge","D","OH","legislator","Nay","R","Passed"
"party129",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Gabbard","D","HI","legislator","Nay","R","Passed"
"party130",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Gallego","D","AZ","legislator","Nay","R","Passed"
"party131",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Garamendi","D","CA","legislator","Nay","R","Passed"
"party132",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Garrett","R","NJ","legislator","Yea","R","Passed"
"party133",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Gibbs","R","OH","legislator","Yea","R","Passed"
"party134",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Gibson","R","NY","legislator","Yea","R","Passed"
"party135",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Gohmert","R","TX","legislator","Yea","R","Passed"
"party136",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Goodlatte","R","VA","legislator","Yea","R","Passed"
"party137",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Gosar","R","AZ","legislator","Yea","R","Passed"
"party138",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Graham","D","FL","legislator","Nay","R","Passed"
"party139",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Granger","R","TX","legislator","Not Voting","R","Passed"
"party140",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Graves (GA)","R","GA","legislator","Yea","R","Passed"
"party141",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Graves (LA)","R","LA","legislator","Yea","R","Passed"
"party142",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Graves (MO)","R","MO","legislator","Yea","R","Passed"
"party143",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Grayson","D","FL","legislator","Nay","R","Passed"
"party144",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Green, Al","D","TX","legislator","Nay","R","Passed"
"party145",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Green, Gene","D","TX","legislator","Nay","R","Passed"
"party146",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Griffith","R","VA","legislator","Yea","R","Passed"
"party147",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Grijalva","D","AZ","legislator","Not Voting","R","Passed"
"party148",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Grothman","R","WI","legislator","Not Voting","R","Passed"
"party149",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Guinta","R","NH","legislator","Yea","R","Passed"
"party150",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Guthrie","R","KY","legislator","Yea","R","Passed"
"party151",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Gutiérrez","D","IL","legislator","Nay","R","Passed"
"party152",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Hahn","D","CA","legislator","Nay","R","Passed"
"party153",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Hanna","R","NY","legislator","Yea","R","Passed"
"party154",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Hardy","R","NV","legislator","Yea","R","Passed"
"party155",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Harper","R","MS","legislator","Yea","R","Passed"
"party156",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Harris","R","MD","legislator","Yea","R","Passed"
"party157",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Hartzler","R","MO","legislator","Yea","R","Passed"
"party158",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Hastings","D","FL","legislator","Nay","R","Passed"
"party159",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Heck (NV)","R","NV","legislator","Yea","R","Passed"
"party160",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Heck (WA)","D","WA","legislator","Nay","R","Passed"
"party161",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Hensarling","R","TX","legislator","Yea","R","Passed"
"party162",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Herrera Beutler","R","WA","legislator","Yea","R","Passed"
"party163",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Hice (GA)","R","GA","legislator","Yea","R","Passed"
"party164",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Hill","R","AR","legislator","Yea","R","Passed"
"party165",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Himes","D","CT","legislator","Nay","R","Passed"
"party166",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Hinojosa","D","TX","legislator","Nay","R","Passed"
"party167",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Holding","R","NC","legislator","Yea","R","Passed"
"party168",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Honda","D","CA","legislator","Not Voting","R","Passed"
"party169",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Hoyer","D","MD","legislator","Nay","R","Passed"
"party170",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Hudson","R","NC","legislator","Yea","R","Passed"
"party171",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Huelskamp","R","KS","legislator","Yea","R","Passed"
"party172",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Huffman","D","CA","legislator","Nay","R","Passed"
"party173",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Huizenga (MI)","R","MI","legislator","Yea","R","Passed"
"party174",2015,3,"114","1st",1,"H RES 5","Table Motion to Refer","YEA-AND-NAY",2015-01-06,"Hultgren","R","IL","legislator","Yea","R","Passed"
