"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party18",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Baker (LA)","R","LA","legislator","Yea","D","Passed"
"party19",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Ballenger","R","NC","legislator","Not Voting","D","Passed"
"party20",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Barnard","D","GA","legislator","Not Voting","D","Passed"
"party21",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Barrett (NE)","R","NE","legislator","Yea","D","Passed"
"party22",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Barton","R","TX","legislator","Yea","D","Passed"
"party23",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Bateman","R","VA","legislator","Not Voting","D","Passed"
"party24",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Beilenson","D","CA","legislator","Not Voting","D","Passed"
"party25",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Bennett","D","FL","legislator","Nay","D","Passed"
"party26",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Bentley","R","MD","legislator","Yea","D","Passed"
"party27",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Bereuter","R","NE","legislator","Nay","D","Passed"
"party28",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Berman","D","CA","legislator","Not Voting","D","Passed"
"party29",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Bevill","D","AL","legislator","Yea","D","Passed"
"party30",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Bilbray","D","NV","legislator","Yea","D","Passed"
"party31",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Bilirakis","R","FL","legislator","Yea","D","Passed"
"party32",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Blackwell","D","PA","legislator","Not Voting","D","Passed"
"party33",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Bliley","R","VA","legislator","Not Voting","D","Passed"
"party34",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Boehlert","R","NY","legislator","Nay","D","Passed"
"party35",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Boehner","R","OH","legislator","Yea","D","Passed"
"party36",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Bonior","D","MI","legislator","Yea","D","Passed"
"party37",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Borski","D","PA","legislator","Nay","D","Passed"
"party38",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Boucher","D","VA","legislator","Yea","D","Passed"
"party39",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Boxer","D","CA","legislator","Not Voting","D","Passed"
"party40",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Brewster","D","OK","legislator","Yea","D","Passed"
"party41",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Brooks","D","TX","legislator","Yea","D","Passed"
"party42",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Broomfield","R","MI","legislator","Not Voting","D","Passed"
"party43",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Browder","D","AL","legislator","Not Voting","D","Passed"
"party44",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Brown (CA)","D","CA","legislator","Yea","D","Passed"
"party45",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Bruce","D","IL","legislator","Yea","D","Passed"
"party46",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Bryant (TX)","D","TX","legislator","Not Voting","D","Passed"
"party47",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Bunning","R","KY","legislator","Yea","D","Passed"
"party48",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Burton","R","IN","legislator","Yea","D","Passed"
"party49",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Bustamante","D","TX","legislator","Yea","D","Passed"
"party50",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Byron","D","MD","legislator","Yea","D","Passed"
"party51",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Callahan","R","AL","legislator","Yea","D","Passed"
"party52",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Camp","R","MI","legislator","Yea","D","Passed"
"party53",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Campbell (CA)","R","CA","legislator","Nay","D","Passed"
"party54",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Campbell (CO)","D","CO","legislator","Yea","D","Passed"
"party55",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Cardin","D","MD","legislator","Not Voting","D","Passed"
"party56",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Carper","D","DE","legislator","Yea","D","Passed"
"party57",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Carr","D","MI","legislator","Yea","D","Passed"
"party58",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Chandler","R","WA","legislator","Not Voting","D","Passed"
"party59",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Chapman","D","TX","legislator","Yea","D","Passed"
"party60",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Clay","D","MO","legislator","Not Voting","D","Passed"
"party61",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Clement","D","TN","legislator","Not Voting","D","Passed"
"party62",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Clinger","R","PA","legislator","Yea","D","Passed"
"party63",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Coble","R","NC","legislator","Yea","D","Passed"
"party64",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Coleman (MO)","R","MO","legislator","Not Voting","D","Passed"
"party65",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Coleman","D","TX","legislator","Nay","D","Passed"
"party66",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Collins (IL)","D","IL","legislator","Yea","D","Passed"
"party67",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Collins (MI)","D","MI","legislator","Not Voting","D","Passed"
"party68",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Combest","R","TX","legislator","Not Voting","D","Passed"
"party69",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Condit","D","CA","legislator","Yea","D","Passed"
"party70",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Conyers","D","MI","legislator","Yea","D","Passed"
"party71",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Cooper","D","TN","legislator","Yea","D","Passed"
"party72",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Costello","D","IL","legislator","Yea","D","Passed"
"party73",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Coughlin","R","PA","legislator","Yea","D","Passed"
"party74",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Cox","R","CA","legislator","Nay","D","Passed"
"party75",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Cox  (IL)","D","IL","legislator","Yea","D","Passed"
"party76",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Coyne","D","PA","legislator","Not Voting","D","Passed"
"party77",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Cramer","D","AL","legislator","Yea","D","Passed"
"party78",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Crane","R","IL","legislator","Yea","D","Passed"
"party79",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Cunningham","R","CA","legislator","Not Voting","D","Passed"
"party80",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Dannemeyer","R","CA","legislator","Nay","D","Passed"
"party81",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Darden","D","GA","legislator","Not Voting","D","Passed"
"party82",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Davis","R","MI","legislator","Not Voting","D","Passed"
"party83",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"de la Garza","D","TX","legislator","Yea","D","Passed"
"party84",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"DeFazio","D","OR","legislator","Nay","D","Passed"
"party85",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"DeLauro","D","CT","legislator","Yea","D","Passed"
"party86",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"DeLay","R","TX","legislator","Yea","D","Passed"
"party87",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Dellums","D","CA","legislator","Yea","D","Passed"
"party88",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Derrick","D","SC","legislator","Yea","D","Passed"
"party89",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Dickinson","R","AL","legislator","Yea","D","Passed"
"party90",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Dicks","D","WA","legislator","Yea","D","Passed"
"party91",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Dingell","D","MI","legislator","Yea","D","Passed"
"party92",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Dixon","D","CA","legislator","Not Voting","D","Passed"
"party93",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Donnelly","D","MA","legislator","Yea","D","Passed"
"party94",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Dooley","D","CA","legislator","Yea","D","Passed"
"party95",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Doolittle","R","CA","legislator","Yea","D","Passed"
"party96",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Dorgan (ND)","D","ND","legislator","Yea","D","Passed"
"party97",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Dornan","R","CA","legislator","Nay","D","Passed"
"party98",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Downey","D","NY","legislator","Yea","D","Passed"
"party99",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Dreier","R","CA","legislator","Yea","D","Passed"
"party100",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Duncan","R","TN","legislator","Yea","D","Passed"
"party101",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Durbin","D","IL","legislator","Yea","D","Passed"
"party102",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Dwyer","D","NJ","legislator","Not Voting","D","Passed"
"party103",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Dymally","D","CA","legislator","Yea","D","Passed"
"party104",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Early","D","MA","legislator","Nay","D","Passed"
"party105",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Eckart","D","OH","legislator","Yea","D","Passed"
"party106",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Edwards (CA)","D","CA","legislator","Yea","D","Passed"
"party107",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Edwards (OK)","R","OK","legislator","Nay","D","Passed"
"party108",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Edwards","D","TX","legislator","Yea","D","Passed"
"party109",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Emerson","R","MO","legislator","Yea","D","Passed"
"party110",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Engel","D","NY","legislator","Yea","D","Passed"
"party111",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"English (OK)","D","OK","legislator","Yea","D","Passed"
"party112",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Erdreich","D","AL","legislator","Yea","D","Passed"
"party113",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Espy","D","MS","legislator","Yea","D","Passed"
"party114",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Evans","D","IL","legislator","Yea","D","Passed"
"party115",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Ewing","R","IL","legislator","Not Voting","D","Passed"
"party116",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Fascell","D","FL","legislator","Not Voting","D","Passed"
"party117",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Fawell","R","IL","legislator","Yea","D","Passed"
"party118",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Fazio","D","CA","legislator","Yea","D","Passed"
"party119",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Feighan","D","OH","legislator","Yea","D","Passed"
"party120",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Fields (TX)","R","TX","legislator","Not Voting","D","Passed"
"party121",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Fish","R","NY","legislator","Not Voting","D","Passed"
"party122",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Flake","D","NY","legislator","Not Voting","D","Passed"
"party123",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Foglietta","D","PA","legislator","Not Voting","D","Passed"
"party124",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Ford (MI)","D","MI","legislator","Not Voting","D","Passed"
"party125",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Ford","D","TN","legislator","Yea","D","Passed"
"party126",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Frank (MA)","D","MA","legislator","Yea","D","Passed"
"party127",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Franks (CT)","R","CT","legislator","Yea","D","Passed"
"party128",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Frost","D","TX","legislator","Not Voting","D","Passed"
"party129",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gallegly","R","CA","legislator","Not Voting","D","Passed"
"party130",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gallo","R","NJ","legislator","Not Voting","D","Passed"
"party131",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gaydos","D","PA","legislator","Not Voting","D","Passed"
"party132",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gejdenson","D","CT","legislator","Yea","D","Passed"
"party133",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gekas","R","PA","legislator","Yea","D","Passed"
"party134",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gephardt","D","MO","legislator","Yea","D","Passed"
"party135",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Geren","D","TX","legislator","Yea","D","Passed"
"party136",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gibbons","D","FL","legislator","Yea","D","Passed"
"party137",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gilchrest","R","MD","legislator","Yea","D","Passed"
"party138",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gillmor","R","OH","legislator","Yea","D","Passed"
"party139",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gilman","R","NY","legislator","Yea","D","Passed"
"party140",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gingrich","R","GA","legislator","Yea","D","Passed"
"party141",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Glickman","D","KS","legislator","Yea","D","Passed"
"party142",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gonzalez","D","TX","legislator","Nay","D","Passed"
"party143",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Goodling","R","PA","legislator","Yea","D","Passed"
"party144",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gordon","D","TN","legislator","Yea","D","Passed"
"party145",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Goss","R","FL","legislator","Nay","D","Passed"
"party146",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gradison","R","OH","legislator","Yea","D","Passed"
"party147",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Grandy","R","IA","legislator","Not Voting","D","Passed"
"party148",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Green","R","NY","legislator","Not Voting","D","Passed"
"party149",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Guarini","D","NJ","legislator","Not Voting","D","Passed"
"party150",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Gunderson","R","WI","legislator","Yea","D","Passed"
"party151",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hall (OH)","D","OH","legislator","Yea","D","Passed"
"party152",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hall (TX)","D","TX","legislator","Yea","D","Passed"
"party153",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hamilton","D","IN","legislator","Yea","D","Passed"
"party154",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hammerschmidt","R","AR","legislator","Not Voting","D","Passed"
"party155",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hancock","R","MO","legislator","Yea","D","Passed"
"party156",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hansen","R","UT","legislator","Yea","D","Passed"
"party157",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Harris","D","AL","legislator","Yea","D","Passed"
"party158",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hastert","R","IL","legislator","Yea","D","Passed"
"party159",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hatcher","D","GA","legislator","Not Voting","D","Passed"
"party160",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hayes (IL)","D","IL","legislator","Yea","D","Passed"
"party161",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hayes","D","LA","legislator","Not Voting","D","Passed"
"party162",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hefley","R","CO","legislator","Yea","D","Passed"
"party163",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hefner","D","NC","legislator","Not Voting","D","Passed"
"party164",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Henry","R","MI","legislator","Not Voting","D","Passed"
"party165",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Herger","R","CA","legislator","Yea","D","Passed"
"party166",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hertel","D","MI","legislator","Yea","D","Passed"
"party167",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hoagland","D","NE","legislator","Yea","D","Passed"
"party168",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hobson","R","OH","legislator","Yea","D","Passed"
"party169",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hochbrueckner","D","NY","legislator","Yea","D","Passed"
"party170",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Holloway","R","LA","legislator","Yea","D","Passed"
"party171",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hopkins","R","KY","legislator","Nay","D","Passed"
"party172",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Horn","D","MO","legislator","Yea","D","Passed"
"party173",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Horton","R","NY","legislator","Yea","D","Passed"
"party174",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Houghton","R","NY","legislator","Not Voting","D","Passed"
"party175",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hoyer","D","MD","legislator","Yea","D","Passed"
"party176",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hubbard","D","KY","legislator","Yea","D","Passed"
"party177",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Huckaby","D","LA","legislator","Not Voting","D","Passed"
"party178",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hughes","D","NJ","legislator","Yea","D","Passed"
"party179",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hunter","R","CA","legislator","Yea","D","Passed"
"party180",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hutto","D","FL","legislator","Not Voting","D","Passed"
"party181",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Hyde","R","IL","legislator","Nay","D","Passed"
"party182",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Inhofe","R","OK","legislator","Not Voting","D","Passed"
"party183",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Ireland","R","FL","legislator","Yea","D","Passed"
"party184",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Jacobs","D","IN","legislator","Yea","D","Passed"
"party185",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"James","R","FL","legislator","Yea","D","Passed"
"party186",1992,488,"102","2nd",1,"ADJOURN"," ","YEA-AND-NAY",1992-10-05,"Jefferson","D","LA","legislator","Yea","D","Passed"
