"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party14",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Barrett (NE)","R","NE","legislator","Yea","R","Passed"
"party15",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Barrett (WI)","D","WI","legislator","Nay","R","Passed"
"party16",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bartlett","R","MD","legislator","Yea","R","Passed"
"party17",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Barton","R","TX","legislator","Yea","R","Passed"
"party18",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bass","R","NH","legislator","Yea","R","Passed"
"party19",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bateman","R","VA","legislator","Yea","R","Passed"
"party20",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Becerra","D","CA","legislator","Nay","R","Passed"
"party21",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Beilenson","D","CA","legislator","Not Voting","R","Passed"
"party22",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bentsen","D","TX","legislator","Nay","R","Passed"
"party23",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bereuter","R","NE","legislator","Yea","R","Passed"
"party24",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Berman","D","CA","legislator","Nay","R","Passed"
"party25",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bevill","D","AL","legislator","Nay","R","Passed"
"party26",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bilbray","R","CA","legislator","Yea","R","Passed"
"party27",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bilirakis","R","FL","legislator","Yea","R","Passed"
"party28",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bishop","D","GA","legislator","Nay","R","Passed"
"party29",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bliley","R","VA","legislator","Yea","R","Passed"
"party30",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Blute","R","MA","legislator","Yea","R","Passed"
"party31",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Boehlert","R","NY","legislator","Yea","R","Passed"
"party32",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Boehner","R","OH","legislator","Yea","R","Passed"
"party33",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bonilla","R","TX","legislator","Yea","R","Passed"
"party34",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bonior","D","MI","legislator","Not Voting","R","Passed"
"party35",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bono","R","CA","legislator","Yea","R","Passed"
"party36",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Borski","D","PA","legislator","Nay","R","Passed"
"party37",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Boucher","D","VA","legislator","Nay","R","Passed"
"party38",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Brewster","D","OK","legislator","Nay","R","Passed"
"party39",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Browder","D","AL","legislator","Nay","R","Passed"
"party40",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Brown (CA)","D","CA","legislator","Nay","R","Passed"
"party41",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Brown (FL)","D","FL","legislator","Nay","R","Passed"
"party42",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Brown (OH)","D","OH","legislator","Nay","R","Passed"
"party43",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Brownback","R","KS","legislator","Yea","R","Passed"
"party44",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bryant (TN)","R","TN","legislator","Yea","R","Passed"
"party45",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bryant (TX)","D","TX","legislator","Not Voting","R","Passed"
"party46",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bunn","R","OR","legislator","Yea","R","Passed"
"party47",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Bunning","R","KY","legislator","Yea","R","Passed"
"party48",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Burr","R","NC","legislator","Yea","R","Passed"
"party49",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Burton","R","IN","legislator","Yea","R","Passed"
"party50",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Buyer","R","IN","legislator","Yea","R","Passed"
"party51",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Callahan","R","AL","legislator","Yea","R","Passed"
"party52",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Calvert","R","CA","legislator","Yea","R","Passed"
"party53",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Camp","R","MI","legislator","Yea","R","Passed"
"party54",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Canady","R","FL","legislator","Yea","R","Passed"
"party55",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Cardin","D","MD","legislator","Not Voting","R","Passed"
"party56",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Castle","R","DE","legislator","Yea","R","Passed"
"party57",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Chabot","R","OH","legislator","Yea","R","Passed"
"party58",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Chambliss","R","GA","legislator","Yea","R","Passed"
"party59",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Chapman","D","TX","legislator","Not Voting","R","Passed"
"party60",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Chenoweth","R","ID","legislator","Yea","R","Passed"
"party61",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Christensen","R","NE","legislator","Yea","R","Passed"
"party62",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Chrysler","R","MI","legislator","Yea","R","Passed"
"party63",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Clay","D","MO","legislator","Nay","R","Passed"
"party64",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Clayton","D","NC","legislator","Not Voting","R","Passed"
"party65",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Clement","D","TN","legislator","Nay","R","Passed"
"party66",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Clinger","R","PA","legislator","Yea","R","Passed"
"party67",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Clyburn","D","SC","legislator","Nay","R","Passed"
"party68",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Coble","R","NC","legislator","Yea","R","Passed"
"party69",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Coburn","R","OK","legislator","Yea","R","Passed"
"party70",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Coleman","D","TX","legislator","Nay","R","Passed"
"party71",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Collins (GA)","R","GA","legislator","Yea","R","Passed"
"party72",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Collins (IL)","D","IL","legislator","Not Voting","R","Passed"
"party73",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Collins (MI)","D","MI","legislator","Not Voting","R","Passed"
"party74",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Combest","R","TX","legislator","Yea","R","Passed"
"party75",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Condit","D","CA","legislator","Nay","R","Passed"
"party76",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Conyers","D","MI","legislator","Nay","R","Passed"
"party77",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Cooley","R","OR","legislator","Yea","R","Passed"
"party78",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Costello","D","IL","legislator","Nay","R","Passed"
"party79",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Cox","R","CA","legislator","Not Voting","R","Passed"
"party80",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Coyne","D","PA","legislator","Nay","R","Passed"
"party81",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Cramer","D","AL","legislator","Nay","R","Passed"
"party82",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Crane","R","IL","legislator","Not Voting","R","Passed"
"party83",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Crapo","R","ID","legislator","Yea","R","Passed"
"party84",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Cremeans","R","OH","legislator","Yea","R","Passed"
"party85",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Cubin","R","WY","legislator","Yea","R","Passed"
"party86",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Cunningham","R","CA","legislator","Yea","R","Passed"
"party87",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Danner","D","MO","legislator","Nay","R","Passed"
"party88",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Davis","R","VA","legislator","Yea","R","Passed"
"party89",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"de la Garza","D","TX","legislator","Nay","R","Passed"
"party90",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Deal","R","GA","legislator","Yea","R","Passed"
"party91",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"DeFazio","D","OR","legislator","Not Voting","R","Passed"
"party92",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"DeLauro","D","CT","legislator","Nay","R","Passed"
"party93",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"DeLay","R","TX","legislator","Yea","R","Passed"
"party94",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Dellums","D","CA","legislator","Not Voting","R","Passed"
"party95",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Deutsch","D","FL","legislator","Not Voting","R","Passed"
"party96",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Diaz-Balart","R","FL","legislator","Yea","R","Passed"
"party97",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Dickey","R","AR","legislator","Yea","R","Passed"
"party98",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Dicks","D","WA","legislator","Nay","R","Passed"
"party99",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Dingell","D","MI","legislator","Nay","R","Passed"
"party100",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Dixon","D","CA","legislator","Not Voting","R","Passed"
"party101",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Doggett","D","TX","legislator","Nay","R","Passed"
"party102",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Dooley","D","CA","legislator","Nay","R","Passed"
"party103",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Doolittle","R","CA","legislator","Not Voting","R","Passed"
"party104",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Dornan","R","CA","legislator","Not Voting","R","Passed"
"party105",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Doyle","D","PA","legislator","Nay","R","Passed"
"party106",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Dreier","R","CA","legislator","Yea","R","Passed"
"party107",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Duncan","R","TN","legislator","Yea","R","Passed"
"party108",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Dunn","R","WA","legislator","Yea","R","Passed"
"party109",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Durbin","D","IL","legislator","Nay","R","Passed"
"party110",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Edwards","D","TX","legislator","Nay","R","Passed"
"party111",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Ehlers","R","MI","legislator","Yea","R","Passed"
"party112",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Ehrlich","R","MD","legislator","Not Voting","R","Passed"
"party113",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Emerson","R","MO","legislator","Not Voting","R","Passed"
"party114",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Engel","D","NY","legislator","Nay","R","Passed"
"party115",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"English","R","PA","legislator","Yea","R","Passed"
"party116",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Ensign","R","NV","legislator","Yea","R","Passed"
"party117",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Eshoo","D","CA","legislator","Nay","R","Passed"
"party118",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Evans","D","IL","legislator","Nay","R","Passed"
"party119",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Everett","R","AL","legislator","Yea","R","Passed"
"party120",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Ewing","R","IL","legislator","Yea","R","Passed"
"party121",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Farr","D","CA","legislator","Nay","R","Passed"
"party122",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Fattah","D","PA","legislator","Nay","R","Passed"
"party123",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Fawell","R","IL","legislator","Yea","R","Passed"
"party124",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Fazio","D","CA","legislator","Nay","R","Passed"
"party125",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Fields (LA)","D","LA","legislator","Nay","R","Passed"
"party126",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Fields (TX)","R","TX","legislator","Not Voting","R","Passed"
"party127",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Filner","D","CA","legislator","Nay","R","Passed"
"party128",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Flake","D","NY","legislator","Nay","R","Passed"
"party129",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Flanagan","R","IL","legislator","Yea","R","Passed"
"party130",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Foglietta","D","PA","legislator","Nay","R","Passed"
"party131",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Foley","R","FL","legislator","Yea","R","Passed"
"party132",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Forbes","R","NY","legislator","Yea","R","Passed"
"party133",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Ford","D","TN","legislator","Nay","R","Passed"
"party134",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Fowler","R","FL","legislator","Yea","R","Passed"
"party135",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Fox","R","PA","legislator","Yea","R","Passed"
"party136",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Frank (MA)","D","MA","legislator","Nay","R","Passed"
"party137",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Franks (CT)","R","CT","legislator","Yea","R","Passed"
"party138",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Franks (NJ)","R","NJ","legislator","Yea","R","Passed"
"party139",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Frelinghuysen","R","NJ","legislator","Yea","R","Passed"
"party140",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Frisa","R","NY","legislator","Yea","R","Passed"
"party141",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Frost","D","TX","legislator","Nay","R","Passed"
"party142",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Funderburk","R","NC","legislator","Yea","R","Passed"
"party143",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Furse","D","OR","legislator","Nay","R","Passed"
"party144",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Gallegly","R","CA","legislator","Yea","R","Passed"
"party145",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Ganske","R","IA","legislator","Yea","R","Passed"
"party146",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Gejdenson","D","CT","legislator","Nay","R","Passed"
"party147",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Gekas","R","PA","legislator","Yea","R","Passed"
"party148",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Gephardt","D","MO","legislator","Nay","R","Passed"
"party149",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Geren","D","TX","legislator","Nay","R","Passed"
"party150",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Gibbons","D","FL","legislator","Nay","R","Passed"
"party151",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Gilchrest","R","MD","legislator","Yea","R","Passed"
"party152",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Gillmor","R","OH","legislator","Yea","R","Passed"
"party153",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Gilman","R","NY","legislator","Yea","R","Passed"
"party154",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Gonzalez","D","TX","legislator","Nay","R","Passed"
"party155",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Goodlatte","R","VA","legislator","Yea","R","Passed"
"party156",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Goodling","R","PA","legislator","Yea","R","Passed"
"party157",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Gordon","D","TN","legislator","Nay","R","Passed"
"party158",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Goss","R","FL","legislator","Yea","R","Passed"
"party159",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Graham","R","SC","legislator","Yea","R","Passed"
"party160",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Green","D","TX","legislator","Not Voting","R","Passed"
"party161",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Greenwood","R","PA","legislator","Yea","R","Passed"
"party162",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Gunderson","R","WI","legislator","Yea","R","Passed"
"party163",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Gutierrez","D","IL","legislator","Not Voting","R","Passed"
"party164",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Gutknecht","R","MN","legislator","Yea","R","Passed"
"party165",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Hall (OH)","D","OH","legislator","Not Voting","R","Passed"
"party166",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Hall (TX)","D","TX","legislator","Nay","R","Passed"
"party167",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Hamilton","D","IN","legislator","Nay","R","Passed"
"party168",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Hancock","R","MO","legislator","Yea","R","Passed"
"party169",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Hansen","R","UT","legislator","Yea","R","Passed"
"party170",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Harman","D","CA","legislator","Not Voting","R","Passed"
"party171",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Hastert","R","IL","legislator","Yea","R","Passed"
"party172",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Hastings (FL)","D","FL","legislator","Not Voting","R","Passed"
"party173",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Hastings (WA)","R","WA","legislator","Yea","R","Passed"
"party174",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Hayes","R","LA","legislator","Not Voting","R","Passed"
"party175",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Hayworth","R","AZ","legislator","Yea","R","Passed"
"party176",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Hefley","R","CO","legislator","Yea","R","Passed"
"party177",1995,863,"104","1st",1,"MOTION","Motion to declare recesses","YEA-AND-NAY",1995-12-15,"Hefner","D","NC","legislator","Nay","R","Passed"
