"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party60",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Chambliss","R","GA","legislator","Yea","R","Passed"
"party61",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Chenoweth","R","ID","legislator","Nay","R","Passed"
"party62",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Christensen","R","NE","legislator","Nay","R","Passed"
"party63",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Clay","D","MO","legislator","Nay","R","Passed"
"party64",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Clayton","D","NC","legislator","Nay","R","Passed"
"party65",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Clement","D","TN","legislator","Yea","R","Passed"
"party66",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Clyburn","D","SC","legislator","Nay","R","Passed"
"party67",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Coble","R","NC","legislator","Nay","R","Passed"
"party68",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Coburn","R","OK","legislator","Nay","R","Passed"
"party69",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Collins","R","GA","legislator","Yea","R","Passed"
"party70",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Combest","R","TX","legislator","Not Voting","R","Passed"
"party71",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Condit","D","CA","legislator","Yea","R","Passed"
"party72",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Conyers","D","MI","legislator","Nay","R","Passed"
"party73",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Cook","R","UT","legislator","Yea","R","Passed"
"party74",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Cooksey","R","LA","legislator","Yea","R","Passed"
"party75",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Costello","D","IL","legislator","Yea","R","Passed"
"party76",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Cox","R","CA","legislator","Nay","R","Passed"
"party77",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Coyne","D","PA","legislator","Nay","R","Passed"
"party78",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Cramer","D","AL","legislator","Yea","R","Passed"
"party79",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Crane","R","IL","legislator","Nay","R","Passed"
"party80",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Crapo","R","ID","legislator","Nay","R","Passed"
"party81",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Cubin","R","WY","legislator","Not Voting","R","Passed"
"party82",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Cummings","D","MD","legislator","Nay","R","Passed"
"party83",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Cunningham","R","CA","legislator","Yea","R","Passed"
"party84",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Danner","D","MO","legislator","Yea","R","Passed"
"party85",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Davis (FL)","D","FL","legislator","Yea","R","Passed"
"party86",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Davis (IL)","D","IL","legislator","Nay","R","Passed"
"party87",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Davis (VA)","R","VA","legislator","Yea","R","Passed"
"party88",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Deal","R","GA","legislator","Nay","R","Passed"
"party89",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"DeFazio","D","OR","legislator","Nay","R","Passed"
"party90",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"DeGette","D","CO","legislator","Nay","R","Passed"
"party91",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Delahunt","D","MA","legislator","Yea","R","Passed"
"party92",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"DeLauro","D","CT","legislator","Nay","R","Passed"
"party93",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"DeLay","R","TX","legislator","Yea","R","Passed"
"party94",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Dellums","D","CA","legislator","Nay","R","Passed"
"party95",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Deutsch","D","FL","legislator","Yea","R","Passed"
"party96",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Diaz-Balart","R","FL","legislator","Yea","R","Passed"
"party97",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Dickey","R","AR","legislator","Not Voting","R","Passed"
"party98",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Dicks","D","WA","legislator","Yea","R","Passed"
"party99",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Dingell","D","MI","legislator","Yea","R","Passed"
"party100",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Dixon","D","CA","legislator","Yea","R","Passed"
"party101",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Doggett","D","TX","legislator","Yea","R","Passed"
"party102",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Dooley","D","CA","legislator","Yea","R","Passed"
"party103",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Doolittle","R","CA","legislator","Nay","R","Passed"
"party104",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Doyle","D","PA","legislator","Yea","R","Passed"
"party105",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Dreier","R","CA","legislator","Yea","R","Passed"
"party106",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Duncan","R","TN","legislator","Nay","R","Passed"
"party107",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Dunn","R","WA","legislator","Yea","R","Passed"
"party108",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Edwards","D","TX","legislator","Yea","R","Passed"
"party109",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Ehlers","R","MI","legislator","Not Voting","R","Passed"
"party110",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Ehrlich","R","MD","legislator","Yea","R","Passed"
"party111",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Emerson","R","MO","legislator","Yea","R","Passed"
"party112",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Engel","D","NY","legislator","Nay","R","Passed"
"party113",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"English","R","PA","legislator","Yea","R","Passed"
"party114",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Ensign","R","NV","legislator","Nay","R","Passed"
"party115",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Eshoo","D","CA","legislator","Yea","R","Passed"
"party116",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Etheridge","D","NC","legislator","Yea","R","Passed"
"party117",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Evans","D","IL","legislator","Yea","R","Passed"
"party118",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Everett","R","AL","legislator","Yea","R","Passed"
"party119",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Ewing","R","IL","legislator","Not Voting","R","Passed"
"party120",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Farr","D","CA","legislator","Yea","R","Passed"
"party121",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Fattah","D","PA","legislator","Nay","R","Passed"
"party122",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Fawell","R","IL","legislator","Yea","R","Passed"
"party123",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Fazio","D","CA","legislator","Yea","R","Passed"
"party124",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Filner","D","CA","legislator","Nay","R","Passed"
"party125",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Flake","D","NY","legislator","Not Voting","R","Passed"
"party126",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Foley","R","FL","legislator","Yea","R","Passed"
"party127",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Forbes","R","NY","legislator","Yea","R","Passed"
"party128",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Ford","D","TN","legislator","Nay","R","Passed"
"party129",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Fossella","R","NY","legislator","Yea","R","Passed"
"party130",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Fowler","R","FL","legislator","Not Voting","R","Passed"
"party131",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Fox","R","PA","legislator","Yea","R","Passed"
"party132",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Frank (MA)","D","MA","legislator","Yea","R","Passed"
"party133",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Franks (NJ)","R","NJ","legislator","Yea","R","Passed"
"party134",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Frelinghuysen","R","NJ","legislator","Yea","R","Passed"
"party135",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Frost","D","TX","legislator","Nay","R","Passed"
"party136",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Furse","D","OR","legislator","Nay","R","Passed"
"party137",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Gallegly","R","CA","legislator","Yea","R","Passed"
"party138",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Ganske","R","IA","legislator","Yea","R","Passed"
"party139",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Gejdenson","D","CT","legislator","Nay","R","Passed"
"party140",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Gekas","R","PA","legislator","Yea","R","Passed"
"party141",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Gephardt","D","MO","legislator","Nay","R","Passed"
"party142",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Gibbons","R","NV","legislator","Nay","R","Passed"
"party143",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Gilchrest","R","MD","legislator","Yea","R","Passed"
"party144",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Gillmor","R","OH","legislator","Yea","R","Passed"
"party145",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Gilman","R","NY","legislator","Yea","R","Passed"
"party146",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Gonzalez","D","TX","legislator","Not Voting","R","Passed"
"party147",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Goode","D","VA","legislator","Yea","R","Passed"
"party148",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Goodlatte","R","VA","legislator","Yea","R","Passed"
"party149",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Goodling","R","PA","legislator","Yea","R","Passed"
"party150",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Gordon","D","TN","legislator","Yea","R","Passed"
"party151",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Goss","R","FL","legislator","Yea","R","Passed"
"party152",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Graham","R","SC","legislator","Yea","R","Passed"
"party153",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Granger","R","TX","legislator","Yea","R","Passed"
"party154",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Green","D","TX","legislator","Not Voting","R","Passed"
"party155",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Greenwood","R","PA","legislator","Yea","R","Passed"
"party156",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Gutierrez","D","IL","legislator","Yea","R","Passed"
"party157",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Gutknecht","R","MN","legislator","Yea","R","Passed"
"party158",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Hall (OH)","D","OH","legislator","Yea","R","Passed"
"party159",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Hall (TX)","D","TX","legislator","Yea","R","Passed"
"party160",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Hamilton","D","IN","legislator","Yea","R","Passed"
"party161",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Hansen","R","UT","legislator","Yea","R","Passed"
"party162",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Harman","D","CA","legislator","Yea","R","Passed"
"party163",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Hastert","R","IL","legislator","Yea","R","Passed"
"party164",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Hastings (FL)","D","FL","legislator","Nay","R","Passed"
"party165",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Hastings (WA)","R","WA","legislator","Yea","R","Passed"
"party166",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Hayworth","R","AZ","legislator","Yea","R","Passed"
"party167",1997,640,"105","1st",1,"H R 2267","On Agreeing to the Conference Report","YEA-AND-NAY",1997-11-13,"Hefley","R","CO","legislator","Nay","R","Passed"
