"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party23",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Biggs","R","AZ","legislator","Nay","D","Passed"
"party24",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Bilirakis","R","FL","legislator","Yea","D","Passed"
"party25",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Bishop (GA)","D","GA","legislator","Yea","D","Passed"
"party26",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Bishop (NC)","R","NC","legislator","Yea","D","Passed"
"party27",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Bishop (UT)","R","UT","legislator","Yea","D","Passed"
"party28",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Blumenauer","D","OR","legislator","Yea","D","Passed"
"party29",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Blunt Rochester","D","DE","legislator","Yea","D","Passed"
"party30",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Bonamici","D","OR","legislator","Yea","D","Passed"
"party31",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Bost","R","IL","legislator","Yea","D","Passed"
"party32",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Boyle, Brendan F.","D","PA","legislator","Yea","D","Passed"
"party33",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Brady","R","TX","legislator","Yea","D","Passed"
"party34",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Brindisi","D","NY","legislator","Yea","D","Passed"
"party35",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Brooks (AL)","R","AL","legislator","Yea","D","Passed"
"party36",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Brooks (IN)","R","IN","legislator","Not Voting","D","Passed"
"party37",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Brown (MD)","D","MD","legislator","Yea","D","Passed"
"party38",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Brownley (CA)","D","CA","legislator","Yea","D","Passed"
"party39",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Buchanan","R","FL","legislator","Yea","D","Passed"
"party40",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Buck","R","CO","legislator","Nay","D","Passed"
"party41",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Bucshon","R","IN","legislator","Yea","D","Passed"
"party42",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Budd","R","NC","legislator","Yea","D","Passed"
"party43",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Burchett","R","TN","legislator","Yea","D","Passed"
"party44",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Burgess","R","TX","legislator","Yea","D","Passed"
"party45",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Bustos","D","IL","legislator","Yea","D","Passed"
"party46",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Butterfield","D","NC","legislator","Yea","D","Passed"
"party47",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Byrne","R","AL","legislator","Yea","D","Passed"
"party48",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Calvert","R","CA","legislator","Yea","D","Passed"
"party49",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Carbajal","D","CA","legislator","Yea","D","Passed"
"party50",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cárdenas","D","CA","legislator","Not Voting","D","Passed"
"party51",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Carson (IN)","D","IN","legislator","Yea","D","Passed"
"party52",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Carter (GA)","R","GA","legislator","Yea","D","Passed"
"party53",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Carter (TX)","R","TX","legislator","Not Voting","D","Passed"
"party54",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cartwright","D","PA","legislator","Yea","D","Passed"
"party55",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Case","D","HI","legislator","Yea","D","Passed"
"party56",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Casten (IL)","D","IL","legislator","Yea","D","Passed"
"party57",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Castor (FL)","D","FL","legislator","Yea","D","Passed"
"party58",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Castro (TX)","D","TX","legislator","Yea","D","Passed"
"party59",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Chabot","R","OH","legislator","Yea","D","Passed"
"party60",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cheney","R","WY","legislator","Yea","D","Passed"
"party61",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Chu, Judy","D","CA","legislator","Yea","D","Passed"
"party62",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cicilline","D","RI","legislator","Yea","D","Passed"
"party63",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cisneros","D","CA","legislator","Yea","D","Passed"
"party64",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Clark (MA)","D","MA","legislator","Yea","D","Passed"
"party65",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Clarke (NY)","D","NY","legislator","Yea","D","Passed"
"party66",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Clay","D","MO","legislator","Yea","D","Passed"
"party67",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cleaver","D","MO","legislator","Yea","D","Passed"
"party68",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cline","R","VA","legislator","Yea","D","Passed"
"party69",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cloud","R","TX","legislator","Yea","D","Passed"
"party70",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Clyburn","D","SC","legislator","Yea","D","Passed"
"party71",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cohen","D","TN","legislator","Yea","D","Passed"
"party72",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cole","R","OK","legislator","Yea","D","Passed"
"party73",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Collins (GA)","R","GA","legislator","Yea","D","Passed"
"party74",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Comer","R","KY","legislator","Yea","D","Passed"
"party75",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Conaway","R","TX","legislator","Yea","D","Passed"
"party76",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Connolly","D","VA","legislator","Yea","D","Passed"
"party77",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cook","R","CA","legislator","Not Voting","D","Passed"
"party78",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cooper","D","TN","legislator","Yea","D","Passed"
"party79",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Correa","D","CA","legislator","Yea","D","Passed"
"party80",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Costa","D","CA","legislator","Yea","D","Passed"
"party81",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Courtney","D","CT","legislator","Yea","D","Passed"
"party82",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cox (CA)","D","CA","legislator","Yea","D","Passed"
"party83",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Craig","D","MN","legislator","Yea","D","Passed"
"party84",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Crawford","R","AR","legislator","Yea","D","Passed"
"party85",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Crenshaw","R","TX","legislator","Yea","D","Passed"
"party86",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Crist","D","FL","legislator","Yea","D","Passed"
"party87",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Crow","D","CO","legislator","Yea","D","Passed"
"party88",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cuellar","D","TX","legislator","Yea","D","Passed"
"party89",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Cunningham","D","SC","legislator","Yea","D","Passed"
"party90",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Curtis","R","UT","legislator","Yea","D","Passed"
"party91",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Davids (KS)","D","KS","legislator","Yea","D","Passed"
"party92",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Davidson (OH)","R","OH","legislator","Yea","D","Passed"
"party93",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Davis (CA)","D","CA","legislator","Yea","D","Passed"
"party94",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Davis, Danny K.","D","IL","legislator","Yea","D","Passed"
"party95",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Davis, Rodney","R","IL","legislator","Yea","D","Passed"
"party96",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Dean","D","PA","legislator","Yea","D","Passed"
"party97",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"DeFazio","D","OR","legislator","Yea","D","Passed"
"party98",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"DeGette","D","CO","legislator","Yea","D","Passed"
"party99",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"DeLauro","D","CT","legislator","Yea","D","Passed"
"party100",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"DelBene","D","WA","legislator","Yea","D","Passed"
"party101",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Delgado","D","NY","legislator","Yea","D","Passed"
"party102",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Demings","D","FL","legislator","Yea","D","Passed"
"party103",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"DeSaulnier","D","CA","legislator","Not Voting","D","Passed"
"party104",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"DesJarlais","R","TN","legislator","Yea","D","Passed"
"party105",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Deutch","D","FL","legislator","Yea","D","Passed"
"party106",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Diaz-Balart","R","FL","legislator","Yea","D","Passed"
"party107",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Dingell","D","MI","legislator","Yea","D","Passed"
"party108",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Doggett","D","TX","legislator","Not Voting","D","Passed"
"party109",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Doyle, Michael F.","D","PA","legislator","Yea","D","Passed"
"party110",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Duncan","R","SC","legislator","Yea","D","Passed"
"party111",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Dunn","R","FL","legislator","Yea","D","Passed"
"party112",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Emmer","R","MN","legislator","Yea","D","Passed"
"party113",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Engel","D","NY","legislator","Yea","D","Passed"
"party114",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Escobar","D","TX","legislator","Yea","D","Passed"
"party115",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Eshoo","D","CA","legislator","Yea","D","Passed"
"party116",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Espaillat","D","NY","legislator","Yea","D","Passed"
"party117",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Estes","R","KS","legislator","Yea","D","Passed"
"party118",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Evans","D","PA","legislator","Yea","D","Passed"
"party119",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Ferguson","R","GA","legislator","Yea","D","Passed"
"party120",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Finkenauer","D","IA","legislator","Yea","D","Passed"
"party121",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Fitzpatrick","R","PA","legislator","Yea","D","Passed"
"party122",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Fleischmann","R","TN","legislator","Yea","D","Passed"
"party123",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Fletcher","D","TX","legislator","Yea","D","Passed"
"party124",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Flores","R","TX","legislator","Yea","D","Passed"
"party125",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Fortenberry","R","NE","legislator","Yea","D","Passed"
"party126",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Foster","D","IL","legislator","Yea","D","Passed"
"party127",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Foxx (NC)","R","NC","legislator","Yea","D","Passed"
"party128",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Frankel","D","FL","legislator","Yea","D","Passed"
"party129",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Fudge","D","OH","legislator","Yea","D","Passed"
"party130",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Fulcher","R","ID","legislator","Yea","D","Passed"
"party131",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Gabbard","D","HI","legislator","Yea","D","Passed"
"party132",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Gaetz","R","FL","legislator","Yea","D","Passed"
"party133",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Gallagher","R","WI","legislator","Yea","D","Passed"
"party134",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Gallego","D","AZ","legislator","Yea","D","Passed"
"party135",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Garamendi","D","CA","legislator","Yea","D","Passed"
"party136",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"García (IL)","D","IL","legislator","Yea","D","Passed"
"party137",2020,104,"116","2nd",1,"H R 266","On Motion to Suspend the Rules and Concur in the Senate Amendment","2/3 YEA-AND-NAY",2020-04-23,"Garcia (TX)","D","TX","legislator","Yea","D","Passed"
