"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party76",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Crane","R","IL","legislator","Present","D","Passed"
"party77",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Cunningham","R","CA","legislator","Present","D","Passed"
"party78",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Dannemeyer","R","CA","legislator","Present","D","Passed"
"party79",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Darden","D","GA","legislator","Present","D","Passed"
"party80",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Davis","R","MI","legislator","Present","D","Passed"
"party81",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"de la Garza","D","TX","legislator","Present","D","Passed"
"party82",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"DeFazio","D","OR","legislator","Present","D","Passed"
"party83",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"DeLauro","D","CT","legislator","Present","D","Passed"
"party84",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"DeLay","R","TX","legislator","Present","D","Passed"
"party85",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Dellums","D","CA","legislator","Present","D","Passed"
"party86",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Derrick","D","SC","legislator","Present","D","Passed"
"party87",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Dickinson","R","AL","legislator","Present","D","Passed"
"party88",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Dicks","D","WA","legislator","Present","D","Passed"
"party89",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Dingell","D","MI","legislator","Present","D","Passed"
"party90",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Dixon","D","CA","legislator","Present","D","Passed"
"party91",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Donnelly","D","MA","legislator","Present","D","Passed"
"party92",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Dooley","D","CA","legislator","Present","D","Passed"
"party93",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Doolittle","R","CA","legislator","Present","D","Passed"
"party94",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Dorgan (ND)","D","ND","legislator","Present","D","Passed"
"party95",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Dornan","R","CA","legislator","Present","D","Passed"
"party96",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Downey","D","NY","legislator","Present","D","Passed"
"party97",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Dreier","R","CA","legislator","Present","D","Passed"
"party98",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Duncan","R","TN","legislator","Present","D","Passed"
"party99",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Durbin","D","IL","legislator","Present","D","Passed"
"party100",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Dwyer","D","NJ","legislator","Present","D","Passed"
"party101",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Dymally","D","CA","legislator","Present","D","Passed"
"party102",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Early","D","MA","legislator","Present","D","Passed"
"party103",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Eckart","D","OH","legislator","Present","D","Passed"
"party104",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Edwards (CA)","D","CA","legislator","Present","D","Passed"
"party105",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Edwards (OK)","R","OK","legislator","Present","D","Passed"
"party106",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Edwards","D","TX","legislator","Present","D","Passed"
"party107",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Emerson","R","MO","legislator","Present","D","Passed"
"party108",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Engel","D","NY","legislator","Present","D","Passed"
"party109",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"English (OK)","D","OK","legislator","Present","D","Passed"
"party110",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Erdreich","D","AL","legislator","Present","D","Passed"
"party111",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Espy","D","MS","legislator","Present","D","Passed"
"party112",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Evans","D","IL","legislator","Present","D","Passed"
"party113",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Fascell","D","FL","legislator","Present","D","Passed"
"party114",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Fawell","R","IL","legislator","Present","D","Passed"
"party115",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Fazio","D","CA","legislator","Present","D","Passed"
"party116",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Feighan","D","OH","legislator","Present","D","Passed"
"party117",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Fields (TX)","R","TX","legislator","Present","D","Passed"
"party118",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Fish","R","NY","legislator","Present","D","Passed"
"party119",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Flake","D","NY","legislator","Present","D","Passed"
"party120",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Foglietta","D","PA","legislator","Present","D","Passed"
"party121",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Foley","D","WA","legislator","Present","D","Passed"
"party122",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Ford (MI)","D","MI","legislator","Present","D","Passed"
"party123",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Ford","D","TN","legislator","Present","D","Passed"
"party124",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Frank (MA)","D","MA","legislator","Present","D","Passed"
"party125",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Franks (CT)","R","CT","legislator","Present","D","Passed"
"party126",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Frost","D","TX","legislator","Present","D","Passed"
"party127",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gallegly","R","CA","legislator","Present","D","Passed"
"party128",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gallo","R","NJ","legislator","Present","D","Passed"
"party129",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gaydos","D","PA","legislator","Present","D","Passed"
"party130",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gejdenson","D","CT","legislator","Present","D","Passed"
"party131",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gekas","R","PA","legislator","Present","D","Passed"
"party132",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gephardt","D","MO","legislator","Present","D","Passed"
"party133",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Geren","D","TX","legislator","Present","D","Passed"
"party134",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gibbons","D","FL","legislator","Present","D","Passed"
"party135",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gilchrest","R","MD","legislator","Present","D","Passed"
"party136",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gilman","R","NY","legislator","Present","D","Passed"
"party137",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gingrich","R","GA","legislator","Present","D","Passed"
"party138",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Glickman","D","KS","legislator","Present","D","Passed"
"party139",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gonzalez","D","TX","legislator","Present","D","Passed"
"party140",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Goodling","R","PA","legislator","Present","D","Passed"
"party141",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gordon","D","TN","legislator","Present","D","Passed"
"party142",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Goss","R","FL","legislator","Present","D","Passed"
"party143",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gradison","R","OH","legislator","Present","D","Passed"
"party144",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Grandy","R","IA","legislator","Present","D","Passed"
"party145",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Green","R","NY","legislator","Present","D","Passed"
"party146",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Gunderson","R","WI","legislator","Present","D","Passed"
"party147",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hall (OH)","D","OH","legislator","Present","D","Passed"
"party148",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hall (TX)","D","TX","legislator","Present","D","Passed"
"party149",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hamilton","D","IN","legislator","Present","D","Passed"
"party150",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hammerschmidt","R","AR","legislator","Present","D","Passed"
"party151",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hancock","R","MO","legislator","Present","D","Passed"
"party152",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hansen","R","UT","legislator","Present","D","Passed"
"party153",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Harris","D","AL","legislator","Present","D","Passed"
"party154",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hastert","R","IL","legislator","Present","D","Passed"
"party155",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hatcher","D","GA","legislator","Present","D","Passed"
"party156",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hayes (IL)","D","IL","legislator","Present","D","Passed"
"party157",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hayes","D","LA","legislator","Present","D","Passed"
"party158",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hefley","R","CO","legislator","Present","D","Passed"
"party159",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hefner","D","NC","legislator","Present","D","Passed"
"party160",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Henry","R","MI","legislator","Present","D","Passed"
"party161",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Herger","R","CA","legislator","Present","D","Passed"
"party162",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hertel","D","MI","legislator","Present","D","Passed"
"party163",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hoagland","D","NE","legislator","Present","D","Passed"
"party164",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hobson","R","OH","legislator","Present","D","Passed"
"party165",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hochbrueckner","D","NY","legislator","Present","D","Passed"
"party166",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Holloway","R","LA","legislator","Present","D","Passed"
"party167",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hopkins","R","KY","legislator","Present","D","Passed"
"party168",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Horn","D","MO","legislator","Present","D","Passed"
"party169",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Horton","R","NY","legislator","Present","D","Passed"
"party170",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Houghton","R","NY","legislator","Present","D","Passed"
"party171",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hoyer","D","MD","legislator","Present","D","Passed"
"party172",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hubbard","D","KY","legislator","Present","D","Passed"
"party173",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Huckaby","D","LA","legislator","Present","D","Passed"
"party174",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hughes","D","NJ","legislator","Present","D","Passed"
"party175",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hunter","R","CA","legislator","Present","D","Passed"
"party176",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hutto","D","FL","legislator","Present","D","Passed"
"party177",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Hyde","R","IL","legislator","Present","D","Passed"
"party178",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Inhofe","R","OK","legislator","Present","D","Passed"
"party179",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Ireland","R","FL","legislator","Present","D","Passed"
"party180",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Jacobs","D","IN","legislator","Present","D","Passed"
"party181",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"James","R","FL","legislator","Present","D","Passed"
"party182",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Jefferson","D","LA","legislator","Present","D","Passed"
"party183",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Jenkins","D","GA","legislator","Present","D","Passed"
"party184",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Johnson (CT)","R","CT","legislator","Present","D","Passed"
"party185",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Johnson (SD)","D","SD","legislator","Present","D","Passed"
"party186",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Johnston","D","FL","legislator","Present","D","Passed"
"party187",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Jones (GA)","D","GA","legislator","Present","D","Passed"
"party188",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Jones (NC)","D","NC","legislator","Present","D","Passed"
"party189",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Jontz","D","IN","legislator","Present","D","Passed"
"party190",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Kanjorski","D","PA","legislator","Present","D","Passed"
"party191",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Kaptur","D","OH","legislator","Present","D","Passed"
"party192",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Kasich","R","OH","legislator","Present","D","Passed"
"party193",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Kennedy (MA)","D","MA","legislator","Present","D","Passed"
"party194",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Kennelly","D","CT","legislator","Present","D","Passed"
"party195",1991,1,"102","1st",1,"QUORUM 1","Call of the House","QUORUM",1991-01-03,"Kildee","D","MI","legislator","Present","D","Passed"
