"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party31",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Blagojevich","D","IL","legislator","Yea","R","Passed"
"party32",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Bliley","R","VA","legislator","Yea","R","Passed"
"party33",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Blumenauer","D","OR","legislator","Not Voting","R","Passed"
"party34",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Blunt","R","MO","legislator","Nay","R","Passed"
"party35",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Boehlert","R","NY","legislator","Not Voting","R","Passed"
"party36",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Boehner","R","OH","legislator","Yea","R","Passed"
"party37",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Bonilla","R","TX","legislator","Not Voting","R","Passed"
"party38",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Bonior","D","MI","legislator","Not Voting","R","Passed"
"party39",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Bono","R","CA","legislator","Not Voting","R","Passed"
"party40",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Borski","D","PA","legislator","Yea","R","Passed"
"party41",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Boswell","D","IA","legislator","Nay","R","Passed"
"party42",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Boucher","D","VA","legislator","Yea","R","Passed"
"party43",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Boyd","D","FL","legislator","Yea","R","Passed"
"party44",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Brady (PA)","D","PA","legislator","Yea","R","Passed"
"party45",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Brady (TX)","R","TX","legislator","Yea","R","Passed"
"party46",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Brown (FL)","D","FL","legislator","Not Voting","R","Passed"
"party47",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Brown (OH)","D","OH","legislator","Yea","R","Passed"
"party48",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Bryant","R","TN","legislator","Yea","R","Passed"
"party49",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Burr","R","NC","legislator","Yea","R","Passed"
"party50",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Burton","R","IN","legislator","Nay","R","Passed"
"party51",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Buyer","R","IN","legislator","Yea","R","Passed"
"party52",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Callahan","R","AL","legislator","Not Voting","R","Passed"
"party53",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Calvert","R","CA","legislator","Not Voting","R","Passed"
"party54",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Camp","R","MI","legislator","Yea","R","Passed"
"party55",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Campbell","R","CA","legislator","Not Voting","R","Passed"
"party56",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Canady","R","FL","legislator","Yea","R","Passed"
"party57",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Cannon","R","UT","legislator","Nay","R","Passed"
"party58",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Capps","D","CA","legislator","Yea","R","Passed"
"party59",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Capuano","D","MA","legislator","Yea","R","Passed"
"party60",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Cardin","D","MD","legislator","Yea","R","Passed"
"party61",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Carson","D","IN","legislator","Yea","R","Passed"
"party62",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Castle","R","DE","legislator","Yea","R","Passed"
"party63",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Chabot","R","OH","legislator","Nay","R","Passed"
"party64",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Chambliss","R","GA","legislator","Yea","R","Passed"
"party65",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Chenoweth-Hage","R","ID","legislator","Nay","R","Passed"
"party66",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Clay","D","MO","legislator","Not Voting","R","Passed"
"party67",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Clayton","D","NC","legislator","Yea","R","Passed"
"party68",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Clement","D","TN","legislator","Yea","R","Passed"
"party69",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Clyburn","D","SC","legislator","Yea","R","Passed"
"party70",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Coble","R","NC","legislator","Yea","R","Passed"
"party71",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Coburn","R","OK","legislator","Not Voting","R","Passed"
"party72",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Collins","R","GA","legislator","Yea","R","Passed"
"party73",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Combest","R","TX","legislator","Yea","R","Passed"
"party74",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Condit","D","CA","legislator","Yea","R","Passed"
"party75",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Conyers","D","MI","legislator","Not Voting","R","Passed"
"party76",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Cook","R","UT","legislator","Nay","R","Passed"
"party77",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Cooksey","R","LA","legislator","Yea","R","Passed"
"party78",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Costello","D","IL","legislator","Yea","R","Passed"
"party79",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Cox","R","CA","legislator","Nay","R","Passed"
"party80",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Coyne","D","PA","legislator","Yea","R","Passed"
"party81",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Cramer","D","AL","legislator","Yea","R","Passed"
"party82",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Crane","R","IL","legislator","Nay","R","Passed"
"party83",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Crowley","D","NY","legislator","Yea","R","Passed"
"party84",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Cubin","R","WY","legislator","Yea","R","Passed"
"party85",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Cummings","D","MD","legislator","Yea","R","Passed"
"party86",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Cunningham","R","CA","legislator","Yea","R","Passed"
"party87",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Danner","D","MO","legislator","Not Voting","R","Passed"
"party88",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Davis (FL)","D","FL","legislator","Yea","R","Passed"
"party89",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Davis (IL)","D","IL","legislator","Yea","R","Passed"
"party90",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Davis (VA)","R","VA","legislator","Yea","R","Passed"
"party91",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Deal","R","GA","legislator","Nay","R","Passed"
"party92",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"DeFazio","D","OR","legislator","Nay","R","Passed"
"party93",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"DeGette","D","CO","legislator","Yea","R","Passed"
"party94",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Delahunt","D","MA","legislator","Not Voting","R","Passed"
"party95",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"DeLauro","D","CT","legislator","Yea","R","Passed"
"party96",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"DeLay","R","TX","legislator","Nay","R","Passed"
"party97",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"DeMint","R","SC","legislator","Nay","R","Passed"
"party98",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Deutsch","D","FL","legislator","Yea","R","Passed"
"party99",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Diaz-Balart","R","FL","legislator","Yea","R","Passed"
"party100",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Dickey","R","AR","legislator","Yea","R","Passed"
"party101",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Dicks","D","WA","legislator","Yea","R","Passed"
"party102",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Dingell","D","MI","legislator","Yea","R","Passed"
"party103",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Doggett","D","TX","legislator","Yea","R","Passed"
"party104",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Dooley","D","CA","legislator","Not Voting","R","Passed"
"party105",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Doolittle","R","CA","legislator","Yea","R","Passed"
"party106",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Doyle","D","PA","legislator","Yea","R","Passed"
"party107",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Dreier","R","CA","legislator","Yea","R","Passed"
"party108",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Duncan","R","TN","legislator","Nay","R","Passed"
"party109",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Dunn","R","WA","legislator","Yea","R","Passed"
"party110",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Edwards","D","TX","legislator","Yea","R","Passed"
"party111",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Ehlers","R","MI","legislator","Yea","R","Passed"
"party112",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Ehrlich","R","MD","legislator","Yea","R","Passed"
"party113",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Emerson","R","MO","legislator","Yea","R","Passed"
"party114",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Engel","D","NY","legislator","Yea","R","Passed"
"party115",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"English","R","PA","legislator","Yea","R","Passed"
"party116",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Eshoo","D","CA","legislator","Not Voting","R","Passed"
"party117",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Etheridge","D","NC","legislator","Yea","R","Passed"
"party118",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Evans","D","IL","legislator","Yea","R","Passed"
"party119",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Everett","R","AL","legislator","Not Voting","R","Passed"
"party120",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Ewing","R","IL","legislator","Yea","R","Passed"
"party121",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Farr","D","CA","legislator","Not Voting","R","Passed"
"party122",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Fattah","D","PA","legislator","Not Voting","R","Passed"
"party123",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Filner","D","CA","legislator","Not Voting","R","Passed"
"party124",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Fletcher","R","KY","legislator","Yea","R","Passed"
"party125",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Foley","R","FL","legislator","Yea","R","Passed"
"party126",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Forbes","D","NY","legislator","Not Voting","R","Passed"
"party127",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Ford","D","TN","legislator","Yea","R","Passed"
"party128",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Fossella","R","NY","legislator","Yea","R","Passed"
"party129",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Fowler","R","FL","legislator","Yea","R","Passed"
"party130",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Frank (MA)","D","MA","legislator","Nay","R","Passed"
"party131",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Franks (NJ)","R","NJ","legislator","Yea","R","Passed"
"party132",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Frelinghuysen","R","NJ","legislator","Yea","R","Passed"
"party133",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Frost","D","TX","legislator","Yea","R","Passed"
"party134",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Gallegly","R","CA","legislator","Yea","R","Passed"
"party135",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Ganske","R","IA","legislator","Yea","R","Passed"
"party136",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Gejdenson","D","CT","legislator","Not Voting","R","Passed"
"party137",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Gekas","R","PA","legislator","Yea","R","Passed"
"party138",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Gephardt","D","MO","legislator","Yea","R","Passed"
"party139",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Gibbons","R","NV","legislator","Yea","R","Passed"
"party140",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Gilchrest","R","MD","legislator","Yea","R","Passed"
"party141",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Gillmor","R","OH","legislator","Not Voting","R","Passed"
"party142",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Gilman","R","NY","legislator","Yea","R","Passed"
"party143",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Gonzalez","D","TX","legislator","Yea","R","Passed"
"party144",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Goode","I","VA","legislator","Yea","R","Passed"
"party145",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Goodlatte","R","VA","legislator","Nay","R","Passed"
"party146",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Goodling","R","PA","legislator","Yea","R","Passed"
"party147",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Gordon","D","TN","legislator","Yea","R","Passed"
"party148",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Goss","R","FL","legislator","Yea","R","Passed"
"party149",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Graham","R","SC","legislator","Nay","R","Passed"
"party150",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Granger","R","TX","legislator","Nay","R","Passed"
"party151",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Green (TX)","D","TX","legislator","Yea","R","Passed"
"party152",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Green (WI)","R","WI","legislator","Nay","R","Passed"
"party153",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Greenwood","R","PA","legislator","Yea","R","Passed"
"party154",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Gutierrez","D","IL","legislator","Not Voting","R","Passed"
"party155",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Gutknecht","R","MN","legislator","Yea","R","Passed"
"party156",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Hall (OH)","D","OH","legislator","Yea","R","Passed"
"party157",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Hall (TX)","D","TX","legislator","Yea","R","Passed"
"party158",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Hansen","R","UT","legislator","Not Voting","R","Passed"
"party159",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Hastert","R","IL","speaker","Yea","R","Passed"
"party160",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Hastings (FL)","D","FL","legislator","Not Voting","R","Passed"
"party161",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Hastings (WA)","R","WA","legislator","Yea","R","Passed"
"party162",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Hayes","R","NC","legislator","Yea","R","Passed"
"party163",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Hayworth","R","AZ","legislator","Nay","R","Passed"
"party164",2000,603,"106","2nd",1,"H R 4577","On Agreeing to the Conference Report","YEA-AND-NAY",2000-12-15,"Hefley","R","CO","legislator","Not Voting","R","Passed"
