"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party13",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Ballenger","R","NC","legislator","Yea","R","Passed"
"party14",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Barrett (SC)","R","SC","legislator","Yea","R","Passed"
"party15",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Bartlett (MD)","R","MD","legislator","Yea","R","Passed"
"party16",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Barton (TX)","R","TX","legislator","Yea","R","Passed"
"party17",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Bass","R","NH","legislator","Yea","R","Passed"
"party18",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Beauprez","R","CO","legislator","Yea","R","Passed"
"party19",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Becerra","D","CA","legislator","Yea","R","Passed"
"party20",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Bell","D","TX","legislator","Yea","R","Passed"
"party21",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Bereuter","R","NE","legislator","Nay","R","Passed"
"party22",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Berkley","D","NV","legislator","Yea","R","Passed"
"party23",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Berman","D","CA","legislator","Yea","R","Passed"
"party24",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Berry","D","AR","legislator","Yea","R","Passed"
"party25",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Biggert","R","IL","legislator","Yea","R","Passed"
"party26",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Bilirakis","R","FL","legislator","Yea","R","Passed"
"party27",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Bishop (GA)","D","GA","legislator","Yea","R","Passed"
"party28",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Bishop (NY)","D","NY","legislator","Yea","R","Passed"
"party29",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Bishop (UT)","R","UT","legislator","Yea","R","Passed"
"party30",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Blackburn","R","TN","legislator","Yea","R","Passed"
"party31",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Blumenauer","D","OR","legislator","Yea","R","Passed"
"party32",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Blunt","R","MO","legislator","Yea","R","Passed"
"party33",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Boehlert","R","NY","legislator","Yea","R","Passed"
"party34",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Boehner","R","OH","legislator","Yea","R","Passed"
"party35",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Bonilla","R","TX","legislator","Yea","R","Passed"
"party36",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Bonner","R","AL","legislator","Yea","R","Passed"
"party37",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Bono","R","CA","legislator","Yea","R","Passed"
"party38",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Boozman","R","AR","legislator","Yea","R","Passed"
"party39",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Boswell","D","IA","legislator","Yea","R","Passed"
"party40",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Boucher","D","VA","legislator","Yea","R","Passed"
"party41",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Boyd","D","FL","legislator","Yea","R","Passed"
"party42",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Bradley (NH)","R","NH","legislator","Yea","R","Passed"
"party43",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Brady (PA)","D","PA","legislator","Yea","R","Passed"
"party44",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Brady (TX)","R","TX","legislator","Yea","R","Passed"
"party45",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Brown (OH)","D","OH","legislator","Yea","R","Passed"
"party46",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Brown (SC)","R","SC","legislator","Not Voting","R","Passed"
"party47",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Brown, Corrine","D","FL","legislator","Yea","R","Passed"
"party48",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Brown-Waite, Ginny","R","FL","legislator","Yea","R","Passed"
"party49",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Burgess","R","TX","legislator","Yea","R","Passed"
"party50",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Burns","R","GA","legislator","Yea","R","Passed"
"party51",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Burr","R","NC","legislator","Yea","R","Passed"
"party52",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Burton (IN)","R","IN","legislator","Not Voting","R","Passed"
"party53",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Buyer","R","IN","legislator","Yea","R","Passed"
"party54",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Calvert","R","CA","legislator","Yea","R","Passed"
"party55",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Camp","R","MI","legislator","Yea","R","Passed"
"party56",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Cannon","R","UT","legislator","Yea","R","Passed"
"party57",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Cantor","R","VA","legislator","Yea","R","Passed"
"party58",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Capito","R","WV","legislator","Yea","R","Passed"
"party59",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Capps","D","CA","legislator","Yea","R","Passed"
"party60",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Capuano","D","MA","legislator","Yea","R","Passed"
"party61",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Cardin","D","MD","legislator","Yea","R","Passed"
"party62",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Cardoza","D","CA","legislator","Yea","R","Passed"
"party63",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Carson (IN)","D","IN","legislator","Yea","R","Passed"
"party64",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Carson (OK)","D","OK","legislator","Not Voting","R","Passed"
"party65",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Carter","R","TX","legislator","Yea","R","Passed"
"party66",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Case","D","HI","legislator","Yea","R","Passed"
"party67",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Castle","R","DE","legislator","Yea","R","Passed"
"party68",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Chabot","R","OH","legislator","Yea","R","Passed"
"party69",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Chocola","R","IN","legislator","Yea","R","Passed"
"party70",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Clay","D","MO","legislator","Yea","R","Passed"
"party71",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Clyburn","D","SC","legislator","Yea","R","Passed"
"party72",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Coble","R","NC","legislator","Yea","R","Passed"
"party73",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Cole","R","OK","legislator","Yea","R","Passed"
"party74",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Collins","R","GA","legislator","Yea","R","Passed"
"party75",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Conyers","D","MI","legislator","Yea","R","Passed"
"party76",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Cooper","D","TN","legislator","Yea","R","Passed"
"party77",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Costello","D","IL","legislator","Yea","R","Passed"
"party78",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Cox","R","CA","legislator","Yea","R","Passed"
"party79",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Cramer","D","AL","legislator","Yea","R","Passed"
"party80",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Crane","R","IL","legislator","Yea","R","Passed"
"party81",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Crenshaw","R","FL","legislator","Yea","R","Passed"
"party82",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Crowley","D","NY","legislator","Yea","R","Passed"
"party83",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Cubin","R","WY","legislator","Yea","R","Passed"
"party84",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Culberson","R","TX","legislator","Yea","R","Passed"
"party85",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Cummings","D","MD","legislator","Yea","R","Passed"
"party86",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Cunningham","R","CA","legislator","Yea","R","Passed"
"party87",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Davis (AL)","D","AL","legislator","Yea","R","Passed"
"party88",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Davis (CA)","D","CA","legislator","Yea","R","Passed"
"party89",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Davis (FL)","D","FL","legislator","Yea","R","Passed"
"party90",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Davis (IL)","D","IL","legislator","Yea","R","Passed"
"party91",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Davis (TN)","D","TN","legislator","Yea","R","Passed"
"party92",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Davis, Jo Ann","R","VA","legislator","Yea","R","Passed"
"party93",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Davis, Tom","R","VA","legislator","Yea","R","Passed"
"party94",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Deal (GA)","R","GA","legislator","Yea","R","Passed"
"party95",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"DeFazio","D","OR","legislator","Yea","R","Passed"
"party96",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"DeGette","D","CO","legislator","Yea","R","Passed"
"party97",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Delahunt","D","MA","legislator","Yea","R","Passed"
"party98",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"DeLauro","D","CT","legislator","Yea","R","Passed"
"party99",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"DeLay","R","TX","legislator","Yea","R","Passed"
"party100",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"DeMint","R","SC","legislator","Yea","R","Passed"
"party101",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Deutsch","D","FL","legislator","Yea","R","Passed"
"party102",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Diaz-Balart, L.","R","FL","legislator","Yea","R","Passed"
"party103",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Diaz-Balart, M.","R","FL","legislator","Yea","R","Passed"
"party104",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Dicks","D","WA","legislator","Not Voting","R","Passed"
"party105",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Dingell","D","MI","legislator","Yea","R","Passed"
"party106",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Doggett","D","TX","legislator","Yea","R","Passed"
"party107",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Dooley (CA)","D","CA","legislator","Yea","R","Passed"
"party108",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Doolittle","R","CA","legislator","Yea","R","Passed"
"party109",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Doyle","D","PA","legislator","Yea","R","Passed"
"party110",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Dreier","R","CA","legislator","Yea","R","Passed"
"party111",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Duncan","R","TN","legislator","Yea","R","Passed"
"party112",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Dunn","R","WA","legislator","Yea","R","Passed"
"party113",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Edwards","D","TX","legislator","Yea","R","Passed"
"party114",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Ehlers","R","MI","legislator","Yea","R","Passed"
"party115",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Emanuel","D","IL","legislator","Yea","R","Passed"
"party116",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Emerson","R","MO","legislator","Yea","R","Passed"
"party117",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Engel","D","NY","legislator","Yea","R","Passed"
"party118",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"English","R","PA","legislator","Yea","R","Passed"
"party119",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Eshoo","D","CA","legislator","Not Voting","R","Passed"
"party120",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Etheridge","D","NC","legislator","Yea","R","Passed"
"party121",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Evans","D","IL","legislator","Yea","R","Passed"
"party122",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Everett","R","AL","legislator","Yea","R","Passed"
"party123",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Farr","D","CA","legislator","Yea","R","Passed"
"party124",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Fattah","D","PA","legislator","Yea","R","Passed"
"party125",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Feeney","R","FL","legislator","Yea","R","Passed"
"party126",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Ferguson","R","NJ","legislator","Yea","R","Passed"
"party127",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Filner","D","CA","legislator","Yea","R","Passed"
"party128",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Flake","R","AZ","legislator","Yea","R","Passed"
"party129",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Fletcher","R","KY","legislator","Yea","R","Passed"
"party130",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Foley","R","FL","legislator","Yea","R","Passed"
"party131",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Forbes","R","VA","legislator","Yea","R","Passed"
"party132",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Ford","D","TN","legislator","Yea","R","Passed"
"party133",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Fossella","R","NY","legislator","Yea","R","Passed"
"party134",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Frank (MA)","D","MA","legislator","Yea","R","Passed"
"party135",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Franks (AZ)","R","AZ","legislator","Yea","R","Passed"
"party136",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Frelinghuysen","R","NJ","legislator","Yea","R","Passed"
"party137",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Frost","D","TX","legislator","Yea","R","Passed"
"party138",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Gallegly","R","CA","legislator","Yea","R","Passed"
"party139",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Garrett (NJ)","R","NJ","legislator","Yea","R","Passed"
"party140",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Gephardt","D","MO","legislator","Not Voting","R","Passed"
"party141",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Gerlach","R","PA","legislator","Yea","R","Passed"
"party142",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Gibbons","R","NV","legislator","Yea","R","Passed"
"party143",2003,239,"108","1st",1,"H R 1954","On Motion to Suspend the Rules and Pass, as Amended","2/3 YEA-AND-NAY",2003-06-04,"Gilchrest","R","MD","legislator","Yea","R","Passed"
