"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party45",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Braley (IA)","D","IA","legislator","Yea","D","Passed"
"party46",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Broun (GA)","R","GA","legislator","Nay","D","Passed"
"party47",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Brown (SC)","R","SC","legislator","Nay","D","Passed"
"party48",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Brown, Corrine","D","FL","legislator","Yea","D","Passed"
"party49",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Brown-Waite, Ginny","R","FL","legislator","Nay","D","Passed"
"party50",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Buchanan","R","FL","legislator","Nay","D","Passed"
"party51",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Burgess","R","TX","legislator","Nay","D","Passed"
"party52",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Burton (IN)","R","IN","legislator","Nay","D","Passed"
"party53",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Butterfield","D","NC","legislator","Yea","D","Passed"
"party54",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Buyer","R","IN","legislator","Nay","D","Passed"
"party55",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Calvert","R","CA","legislator","Nay","D","Passed"
"party56",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Camp (MI)","R","MI","legislator","Nay","D","Passed"
"party57",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Campbell (CA)","R","CA","legislator","Nay","D","Passed"
"party58",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Cannon","R","UT","legislator","Nay","D","Passed"
"party59",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Cantor","R","VA","legislator","Nay","D","Passed"
"party60",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Capito","R","WV","legislator","Nay","D","Passed"
"party61",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Capps","D","CA","legislator","Yea","D","Passed"
"party62",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Capuano","D","MA","legislator","Yea","D","Passed"
"party63",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Cardoza","D","CA","legislator","Yea","D","Passed"
"party64",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Carnahan","D","MO","legislator","Yea","D","Passed"
"party65",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Carney","D","PA","legislator","Yea","D","Passed"
"party66",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Carson","D","IN","legislator","Not Voting","D","Passed"
"party67",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Carter","R","TX","legislator","Nay","D","Passed"
"party68",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Castle","R","DE","legislator","Nay","D","Passed"
"party69",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Castor","D","FL","legislator","Yea","D","Passed"
"party70",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Chabot","R","OH","legislator","Nay","D","Passed"
"party71",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Chandler","D","KY","legislator","Yea","D","Passed"
"party72",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Clarke","D","NY","legislator","Yea","D","Passed"
"party73",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Clay","D","MO","legislator","Yea","D","Passed"
"party74",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Cleaver","D","MO","legislator","Yea","D","Passed"
"party75",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Clyburn","D","SC","legislator","Yea","D","Passed"
"party76",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Coble","R","NC","legislator","Nay","D","Passed"
"party77",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Cohen","D","TN","legislator","Yea","D","Passed"
"party78",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Cole (OK)","R","OK","legislator","Nay","D","Passed"
"party79",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Conaway","R","TX","legislator","Nay","D","Passed"
"party80",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Conyers","D","MI","legislator","Yea","D","Passed"
"party81",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Cooper","D","TN","legislator","Yea","D","Passed"
"party82",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Costa","D","CA","legislator","Yea","D","Passed"
"party83",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Costello","D","IL","legislator","Yea","D","Passed"
"party84",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Courtney","D","CT","legislator","Yea","D","Passed"
"party85",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Cramer","D","AL","legislator","Yea","D","Passed"
"party86",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Crenshaw","R","FL","legislator","Not Voting","D","Passed"
"party87",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Crowley","D","NY","legislator","Yea","D","Passed"
"party88",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Cubin","R","WY","legislator","Not Voting","D","Passed"
"party89",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Cuellar","D","TX","legislator","Yea","D","Passed"
"party90",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Culberson","R","TX","legislator","Nay","D","Passed"
"party91",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Cummings","D","MD","legislator","Yea","D","Passed"
"party92",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Davis (AL)","D","AL","legislator","Yea","D","Passed"
"party93",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Davis (CA)","D","CA","legislator","Yea","D","Passed"
"party94",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Davis (IL)","D","IL","legislator","Yea","D","Passed"
"party95",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Davis (KY)","R","KY","legislator","Nay","D","Passed"
"party96",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Davis, David","R","TN","legislator","Nay","D","Passed"
"party97",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Davis, Lincoln","D","TN","legislator","Yea","D","Passed"
"party98",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Davis, Tom","R","VA","legislator","Nay","D","Passed"
"party99",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Deal (GA)","R","GA","legislator","Nay","D","Passed"
"party100",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"DeFazio","D","OR","legislator","Yea","D","Passed"
"party101",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"DeGette","D","CO","legislator","Yea","D","Passed"
"party102",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Delahunt","D","MA","legislator","Yea","D","Passed"
"party103",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"DeLauro","D","CT","legislator","Yea","D","Passed"
"party104",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Dent","R","PA","legislator","Nay","D","Passed"
"party105",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Diaz-Balart, L.","R","FL","legislator","Nay","D","Passed"
"party106",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Diaz-Balart, M.","R","FL","legislator","Nay","D","Passed"
"party107",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Dicks","D","WA","legislator","Yea","D","Passed"
"party108",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Dingell","D","MI","legislator","Yea","D","Passed"
"party109",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Doggett","D","TX","legislator","Yea","D","Passed"
"party110",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Donnelly","D","IN","legislator","Yea","D","Passed"
"party111",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Doolittle","R","CA","legislator","Nay","D","Passed"
"party112",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Doyle","D","PA","legislator","Yea","D","Passed"
"party113",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Drake","R","VA","legislator","Nay","D","Passed"
"party114",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Dreier","R","CA","legislator","Nay","D","Passed"
"party115",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Duncan","R","TN","legislator","Nay","D","Passed"
"party116",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Edwards","D","TX","legislator","Yea","D","Passed"
"party117",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Ehlers","R","MI","legislator","Nay","D","Passed"
"party118",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Ellison","D","MN","legislator","Yea","D","Passed"
"party119",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Ellsworth","D","IN","legislator","Yea","D","Passed"
"party120",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Emanuel","D","IL","legislator","Yea","D","Passed"
"party121",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Emerson","R","MO","legislator","Nay","D","Passed"
"party122",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Engel","D","NY","legislator","Yea","D","Passed"
"party123",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"English (PA)","R","PA","legislator","Nay","D","Passed"
"party124",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Eshoo","D","CA","legislator","Yea","D","Passed"
"party125",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Etheridge","D","NC","legislator","Yea","D","Passed"
"party126",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Everett","R","AL","legislator","Nay","D","Passed"
"party127",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Fallin","R","OK","legislator","Nay","D","Passed"
"party128",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Farr","D","CA","legislator","Yea","D","Passed"
"party129",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Fattah","D","PA","legislator","Yea","D","Passed"
"party130",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Feeney","R","FL","legislator","Nay","D","Passed"
"party131",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Ferguson","R","NJ","legislator","Nay","D","Passed"
"party132",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Filner","D","CA","legislator","Yea","D","Passed"
"party133",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Flake","R","AZ","legislator","Nay","D","Passed"
"party134",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Forbes","R","VA","legislator","Nay","D","Passed"
"party135",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Fortenberry","R","NE","legislator","Nay","D","Passed"
"party136",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Fossella","R","NY","legislator","Nay","D","Passed"
"party137",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Foxx","R","NC","legislator","Nay","D","Passed"
"party138",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Frank (MA)","D","MA","legislator","Yea","D","Passed"
"party139",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Franks (AZ)","R","AZ","legislator","Nay","D","Passed"
"party140",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Frelinghuysen","R","NJ","legislator","Nay","D","Passed"
"party141",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Gallegly","R","CA","legislator","Nay","D","Passed"
"party142",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Garrett (NJ)","R","NJ","legislator","Nay","D","Passed"
"party143",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Gerlach","R","PA","legislator","Nay","D","Passed"
"party144",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Giffords","D","AZ","legislator","Yea","D","Passed"
"party145",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Gilchrest","R","MD","legislator","Nay","D","Passed"
"party146",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Gillibrand","D","NY","legislator","Yea","D","Passed"
"party147",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Gingrey","R","GA","legislator","Nay","D","Passed"
"party148",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Gohmert","R","TX","legislator","Nay","D","Passed"
"party149",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Gonzalez","D","TX","legislator","Yea","D","Passed"
"party150",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Goode","R","VA","legislator","Nay","D","Passed"
"party151",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Goodlatte","R","VA","legislator","Nay","D","Passed"
"party152",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Gordon","D","TN","legislator","Yea","D","Passed"
"party153",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Granger","R","TX","legislator","Nay","D","Passed"
"party154",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Graves","R","MO","legislator","Nay","D","Passed"
"party155",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Green, Al","D","TX","legislator","Yea","D","Passed"
"party156",2007,1161,"110","1st",1,"H J RES 69","Table the appeal of the ruling of the Chair","YEA-AND-NAY",2007-12-13,"Green, Gene","D","TX","legislator","Yea","D","Passed"
