"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party24",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Beilenson","D","CA","legislator","Yea","D","Passed"
"party25",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Bentley","R","MD","legislator","Nay","D","Passed"
"party26",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Bereuter","R","NE","legislator","Nay","D","Passed"
"party27",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Berman","D","CA","legislator","Yea","D","Passed"
"party28",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Bevill","D","AL","legislator","Yea","D","Passed"
"party29",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Bilbray","D","NV","legislator","Yea","D","Passed"
"party30",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Bilirakis","R","FL","legislator","Not Voting","D","Passed"
"party31",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Bishop","D","GA","legislator","Yea","D","Passed"
"party32",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Blackwell","D","PA","legislator","Yea","D","Passed"
"party33",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Bliley","R","VA","legislator","Nay","D","Passed"
"party34",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Blute","R","MA","legislator","Nay","D","Passed"
"party35",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Boehlert","R","NY","legislator","Nay","D","Passed"
"party36",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Boehner","R","OH","legislator","Nay","D","Passed"
"party37",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Bonilla","R","TX","legislator","Nay","D","Passed"
"party38",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Bonior","D","MI","legislator","Yea","D","Passed"
"party39",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Borski","D","PA","legislator","Yea","D","Passed"
"party40",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Boucher","D","VA","legislator","Yea","D","Passed"
"party41",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Brewster","D","OK","legislator","Yea","D","Passed"
"party42",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Brooks","D","TX","legislator","Not Voting","D","Passed"
"party43",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Browder","D","AL","legislator","Yea","D","Passed"
"party44",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Brown (CA)","D","CA","legislator","Not Voting","D","Passed"
"party45",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Brown (FL)","D","FL","legislator","Yea","D","Passed"
"party46",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Brown (OH)","D","OH","legislator","Nay","D","Passed"
"party47",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Bryant (TX)","D","TX","legislator","Not Voting","D","Passed"
"party48",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Bunning","R","KY","legislator","Nay","D","Passed"
"party49",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Burton","R","IN","legislator","Nay","D","Passed"
"party50",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Buyer","R","IN","legislator","Nay","D","Passed"
"party51",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Byrne","D","VA","legislator","Not Voting","D","Passed"
"party52",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Callahan","R","AL","legislator","Nay","D","Passed"
"party53",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Calvert","R","CA","legislator","Nay","D","Passed"
"party54",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Camp","R","MI","legislator","Nay","D","Passed"
"party55",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Canady","R","FL","legislator","Nay","D","Passed"
"party56",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Cantwell","D","WA","legislator","Yea","D","Passed"
"party57",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Cardin","D","MD","legislator","Yea","D","Passed"
"party58",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Carr","D","MI","legislator","Yea","D","Passed"
"party59",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Castle","R","DE","legislator","Nay","D","Passed"
"party60",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Chapman","D","TX","legislator","Yea","D","Passed"
"party61",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Clay","D","MO","legislator","Yea","D","Passed"
"party62",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Clayton","D","NC","legislator","Yea","D","Passed"
"party63",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Clement","D","TN","legislator","Yea","D","Passed"
"party64",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Clinger","R","PA","legislator","Yea","D","Passed"
"party65",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Clyburn","D","SC","legislator","Yea","D","Passed"
"party66",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Coble","R","NC","legislator","Nay","D","Passed"
"party67",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Coleman","D","TX","legislator","Yea","D","Passed"
"party68",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Collins (GA)","R","GA","legislator","Nay","D","Passed"
"party69",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Collins (IL)","D","IL","legislator","Yea","D","Passed"
"party70",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Collins (MI)","D","MI","legislator","Not Voting","D","Passed"
"party71",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Combest","R","TX","legislator","Yea","D","Passed"
"party72",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Condit","D","CA","legislator","Nay","D","Passed"
"party73",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Conyers","D","MI","legislator","Yea","D","Passed"
"party74",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Cooper","D","TN","legislator","Not Voting","D","Passed"
"party75",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Coppersmith","D","AZ","legislator","Yea","D","Passed"
"party76",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Costello","D","IL","legislator","Yea","D","Passed"
"party77",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Cox","R","CA","legislator","Yea","D","Passed"
"party78",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Coyne","D","PA","legislator","Yea","D","Passed"
"party79",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Cramer","D","AL","legislator","Yea","D","Passed"
"party80",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Crane","R","IL","legislator","Nay","D","Passed"
"party81",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Crapo","R","ID","legislator","Nay","D","Passed"
"party82",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Cunningham","R","CA","legislator","Nay","D","Passed"
"party83",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Danner","D","MO","legislator","Nay","D","Passed"
"party84",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Darden","D","GA","legislator","Yea","D","Passed"
"party85",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"de la Garza","D","TX","legislator","Yea","D","Passed"
"party86",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Deal","D","GA","legislator","Yea","D","Passed"
"party87",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"DeFazio","D","OR","legislator","Nay","D","Passed"
"party88",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"DeLauro","D","CT","legislator","Yea","D","Passed"
"party89",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"DeLay","R","TX","legislator","Nay","D","Passed"
"party90",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Dellums","D","CA","legislator","Yea","D","Passed"
"party91",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Derrick","D","SC","legislator","Not Voting","D","Passed"
"party92",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Deutsch","D","FL","legislator","Yea","D","Passed"
"party93",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Diaz-Balart","R","FL","legislator","Nay","D","Passed"
"party94",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Dickey","R","AR","legislator","Nay","D","Passed"
"party95",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Dicks","D","WA","legislator","Yea","D","Passed"
"party96",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Dingell","D","MI","legislator","Yea","D","Passed"
"party97",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Dixon","D","CA","legislator","Yea","D","Passed"
"party98",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Dooley","D","CA","legislator","Yea","D","Passed"
"party99",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Doolittle","R","CA","legislator","Nay","D","Passed"
"party100",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Dornan","R","CA","legislator","Not Voting","D","Passed"
"party101",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Dreier","R","CA","legislator","Nay","D","Passed"
"party102",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Duncan","R","TN","legislator","Nay","D","Passed"
"party103",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Dunn","R","WA","legislator","Nay","D","Passed"
"party104",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Durbin","D","IL","legislator","Yea","D","Passed"
"party105",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Edwards (CA)","D","CA","legislator","Yea","D","Passed"
"party106",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Edwards","D","TX","legislator","Yea","D","Passed"
"party107",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Ehlers","R","MI","legislator","Nay","D","Passed"
"party108",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Emerson","R","MO","legislator","Nay","D","Passed"
"party109",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Engel","D","NY","legislator","Yea","D","Passed"
"party110",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"English (AZ)","D","AZ","legislator","Not Voting","D","Passed"
"party111",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Eshoo","D","CA","legislator","Yea","D","Passed"
"party112",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Evans","D","IL","legislator","Yea","D","Passed"
"party113",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Everett","R","AL","legislator","Yea","D","Passed"
"party114",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Ewing","R","IL","legislator","Nay","D","Passed"
"party115",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Farr","D","CA","legislator","Yea","D","Passed"
"party116",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Fawell","R","IL","legislator","Nay","D","Passed"
"party117",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Fazio","D","CA","legislator","Yea","D","Passed"
"party118",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Fields (LA)","D","LA","legislator","Yea","D","Passed"
"party119",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Fields (TX)","R","TX","legislator","Nay","D","Passed"
"party120",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Filner","D","CA","legislator","Yea","D","Passed"
"party121",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Fingerhut","D","OH","legislator","Not Voting","D","Passed"
"party122",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Fish","R","NY","legislator","Yea","D","Passed"
"party123",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Flake","D","NY","legislator","Yea","D","Passed"
"party124",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Foglietta","D","PA","legislator","Yea","D","Passed"
"party125",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Ford (MI)","D","MI","legislator","Not Voting","D","Passed"
"party126",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Ford","D","TN","legislator","Not Voting","D","Passed"
"party127",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Fowler","R","FL","legislator","Nay","D","Passed"
"party128",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Frank (MA)","D","MA","legislator","Yea","D","Passed"
"party129",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Franks (CT)","R","CT","legislator","Nay","D","Passed"
"party130",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Franks (NJ)","R","NJ","legislator","Nay","D","Passed"
"party131",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Frost","D","TX","legislator","Yea","D","Passed"
"party132",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Furse","D","OR","legislator","Yea","D","Passed"
"party133",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Gallegly","R","CA","legislator","Nay","D","Passed"
"party134",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Gejdenson","D","CT","legislator","Yea","D","Passed"
"party135",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Gekas","R","PA","legislator","Nay","D","Passed"
"party136",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Gephardt","D","MO","legislator","Yea","D","Passed"
"party137",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Geren","D","TX","legislator","Yea","D","Passed"
"party138",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Gibbons","D","FL","legislator","Yea","D","Passed"
"party139",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Gilchrest","R","MD","legislator","Nay","D","Passed"
"party140",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Gillmor","R","OH","legislator","Yea","D","Passed"
"party141",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Gilman","R","NY","legislator","Yea","D","Passed"
"party142",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Gingrich","R","GA","legislator","Nay","D","Passed"
"party143",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Glickman","D","KS","legislator","Not Voting","D","Passed"
"party144",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Gonzalez","D","TX","legislator","Yea","D","Passed"
"party145",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Goodlatte","R","VA","legislator","Nay","D","Passed"
"party146",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Goodling","R","PA","legislator","Nay","D","Passed"
"party147",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Gordon","D","TN","legislator","Yea","D","Passed"
"party148",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Goss","R","FL","legislator","Nay","D","Passed"
"party149",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Grams","R","MN","legislator","Not Voting","D","Passed"
"party150",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Grandy","R","IA","legislator","Nay","D","Passed"
"party151",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Green","D","TX","legislator","Yea","D","Passed"
"party152",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Greenwood","R","PA","legislator","Yea","D","Passed"
"party153",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Gunderson","R","WI","legislator","Nay","D","Passed"
"party154",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Gutierrez","D","IL","legislator","Yea","D","Passed"
"party155",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hall (OH)","D","OH","legislator","Not Voting","D","Passed"
"party156",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hall (TX)","D","TX","legislator","Yea","D","Passed"
"party157",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hamburg","D","CA","legislator","Yea","D","Passed"
"party158",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hamilton","D","IN","legislator","Yea","D","Passed"
"party159",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hancock","R","MO","legislator","Nay","D","Passed"
"party160",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hansen","R","UT","legislator","Nay","D","Passed"
"party161",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Harman","D","CA","legislator","Yea","D","Passed"
"party162",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hastert","R","IL","legislator","Nay","D","Passed"
"party163",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hastings (FL)","D","FL","legislator","Nay","D","Passed"
"party164",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hayes","D","LA","legislator","Yea","D","Passed"
"party165",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hefley","R","CO","legislator","Nay","D","Passed"
"party166",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hefner","D","NC","legislator","Not Voting","D","Passed"
"party167",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Herger","R","CA","legislator","Nay","D","Passed"
"party168",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hilliard","D","AL","legislator","Yea","D","Passed"
"party169",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hinchey","D","NY","legislator","Yea","D","Passed"
"party170",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hoagland","D","NE","legislator","Not Voting","D","Passed"
"party171",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hobson","R","OH","legislator","Nay","D","Passed"
"party172",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hochbrueckner","D","NY","legislator","Not Voting","D","Passed"
"party173",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hoekstra","R","MI","legislator","Nay","D","Passed"
"party174",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Hoke","R","OH","legislator","Nay","D","Passed"
"party175",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Holden","D","PA","legislator","Yea","D","Passed"
"party176",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Horn","R","CA","legislator","Nay","D","Passed"
"party177",1994,506,"103","2nd",1,"MOTION","On Approving the Journal","YEA-AND-NAY",1994-11-29,"Houghton","R","NY","legislator","Yea","D","Passed"
