"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party63",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Chabot","R","OH","legislator","Yea","R","Passed"
"party64",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Chambliss","R","GA","legislator","Yea","R","Passed"
"party65",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Clay","D","MO","legislator","Not Voting","R","Passed"
"party66",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Clayton","D","NC","legislator","Yea","R","Passed"
"party67",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Clement","D","TN","legislator","Not Voting","R","Passed"
"party68",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Clyburn","D","SC","legislator","Yea","R","Passed"
"party69",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Coble","R","NC","legislator","Yea","R","Passed"
"party70",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Collins","R","GA","legislator","Yea","R","Passed"
"party71",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Combest","R","TX","legislator","Not Voting","R","Passed"
"party72",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Condit","D","CA","legislator","Not Voting","R","Passed"
"party73",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Conyers","D","MI","legislator","Not Voting","R","Passed"
"party74",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Cooksey","R","LA","legislator","Not Voting","R","Passed"
"party75",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Costello","D","IL","legislator","Yea","R","Passed"
"party76",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Cox","R","CA","legislator","Yea","R","Passed"
"party77",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Coyne","D","PA","legislator","Yea","R","Passed"
"party78",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Cramer","D","AL","legislator","Yea","R","Passed"
"party79",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Crane","R","IL","legislator","Yea","R","Passed"
"party80",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Crenshaw","R","FL","legislator","Yea","R","Passed"
"party81",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Crowley","D","NY","legislator","Yea","R","Passed"
"party82",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Cubin","R","WY","legislator","Yea","R","Passed"
"party83",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Culberson","R","TX","legislator","Yea","R","Passed"
"party84",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Cummings","D","MD","legislator","Yea","R","Passed"
"party85",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Cunningham","R","CA","legislator","Yea","R","Passed"
"party86",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Davis (CA)","D","CA","legislator","Yea","R","Passed"
"party87",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Davis (FL)","D","FL","legislator","Yea","R","Passed"
"party88",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Davis (IL)","D","IL","legislator","Yea","R","Passed"
"party89",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Davis, Jo Ann","R","VA","legislator","Yea","R","Passed"
"party90",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Davis, Tom","R","VA","legislator","Yea","R","Passed"
"party91",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Deal","R","GA","legislator","Yea","R","Passed"
"party92",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"DeFazio","D","OR","legislator","Yea","R","Passed"
"party93",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"DeGette","D","CO","legislator","Yea","R","Passed"
"party94",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Delahunt","D","MA","legislator","Yea","R","Passed"
"party95",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"DeLauro","D","CT","legislator","Yea","R","Passed"
"party96",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"DeLay","R","TX","legislator","Yea","R","Passed"
"party97",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"DeMint","R","SC","legislator","Yea","R","Passed"
"party98",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Deutsch","D","FL","legislator","Yea","R","Passed"
"party99",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Diaz-Balart","R","FL","legislator","Not Voting","R","Passed"
"party100",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Dicks","D","WA","legislator","Yea","R","Passed"
"party101",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Dingell","D","MI","legislator","Yea","R","Passed"
"party102",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Doggett","D","TX","legislator","Yea","R","Passed"
"party103",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Dooley","D","CA","legislator","Yea","R","Passed"
"party104",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Doolittle","R","CA","legislator","Not Voting","R","Passed"
"party105",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Doyle","D","PA","legislator","Yea","R","Passed"
"party106",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Dreier","R","CA","legislator","Yea","R","Passed"
"party107",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Duncan","R","TN","legislator","Yea","R","Passed"
"party108",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Dunn","R","WA","legislator","Yea","R","Passed"
"party109",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Edwards","D","TX","legislator","Yea","R","Passed"
"party110",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Ehlers","R","MI","legislator","Yea","R","Passed"
"party111",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Ehrlich","R","MD","legislator","Not Voting","R","Passed"
"party112",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Emerson","R","MO","legislator","Yea","R","Passed"
"party113",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Engel","D","NY","legislator","Yea","R","Passed"
"party114",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"English","R","PA","legislator","Yea","R","Passed"
"party115",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Eshoo","D","CA","legislator","Yea","R","Passed"
"party116",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Etheridge","D","NC","legislator","Yea","R","Passed"
"party117",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Evans","D","IL","legislator","Yea","R","Passed"
"party118",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Everett","R","AL","legislator","Yea","R","Passed"
"party119",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Farr","D","CA","legislator","Yea","R","Passed"
"party120",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Fattah","D","PA","legislator","Yea","R","Passed"
"party121",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Ferguson","R","NJ","legislator","Yea","R","Passed"
"party122",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Filner","D","CA","legislator","Yea","R","Passed"
"party123",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Flake","R","AZ","legislator","Yea","R","Passed"
"party124",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Fletcher","R","KY","legislator","Yea","R","Passed"
"party125",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Foley","R","FL","legislator","Yea","R","Passed"
"party126",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Forbes","R","VA","legislator","Yea","R","Passed"
"party127",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Ford","D","TN","legislator","Not Voting","R","Passed"
"party128",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Fossella","R","NY","legislator","Yea","R","Passed"
"party129",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Frank","D","MA","legislator","Yea","R","Passed"
"party130",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Frelinghuysen","R","NJ","legislator","Yea","R","Passed"
"party131",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Frost","D","TX","legislator","Yea","R","Passed"
"party132",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Gallegly","R","CA","legislator","Yea","R","Passed"
"party133",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Ganske","R","IA","legislator","Not Voting","R","Passed"
"party134",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Gekas","R","PA","legislator","Yea","R","Passed"
"party135",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Gephardt","D","MO","legislator","Yea","R","Passed"
"party136",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Gibbons","R","NV","legislator","Yea","R","Passed"
"party137",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Gilchrest","R","MD","legislator","Yea","R","Passed"
"party138",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Gillmor","R","OH","legislator","Not Voting","R","Passed"
"party139",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Gilman","R","NY","legislator","Not Voting","R","Passed"
"party140",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Gonzalez","D","TX","legislator","Yea","R","Passed"
"party141",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Goode","R","VA","legislator","Yea","R","Passed"
"party142",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Goodlatte","R","VA","legislator","Yea","R","Passed"
"party143",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Gordon","D","TN","legislator","Not Voting","R","Passed"
"party144",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Goss","R","FL","legislator","Yea","R","Passed"
"party145",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Graham","R","SC","legislator","Yea","R","Passed"
"party146",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Granger","R","TX","legislator","Yea","R","Passed"
"party147",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Graves","R","MO","legislator","Yea","R","Passed"
"party148",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Green (TX)","D","TX","legislator","Yea","R","Passed"
"party149",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Green (WI)","R","WI","legislator","Yea","R","Passed"
"party150",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Greenwood","R","PA","legislator","Not Voting","R","Passed"
"party151",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Grucci","R","NY","legislator","Not Voting","R","Passed"
"party152",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Gutierrez","D","IL","legislator","Yea","R","Passed"
"party153",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Gutknecht","R","MN","legislator","Yea","R","Passed"
"party154",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Hall (TX)","D","TX","legislator","Yea","R","Passed"
"party155",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Hansen","R","UT","legislator","Yea","R","Passed"
"party156",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Harman","D","CA","legislator","Yea","R","Passed"
"party157",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Hart","R","PA","legislator","Yea","R","Passed"
"party158",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Hastings (FL)","D","FL","legislator","Not Voting","R","Passed"
"party159",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Hastings (WA)","R","WA","legislator","Yea","R","Passed"
"party160",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Hayes","R","NC","legislator","Yea","R","Passed"
"party161",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Hayworth","R","AZ","legislator","Yea","R","Passed"
"party162",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Hefley","R","CO","legislator","Yea","R","Passed"
"party163",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Herger","R","CA","legislator","Yea","R","Passed"
"party164",2002,483,"107","2nd",1,"H R 4628","On Agreeing to the Conference Report","YEA-AND-NAY",2002-11-15,"Hill","D","IN","legislator","Yea","R","Passed"
