"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party27",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Bishop (GA)","D","GA","legislator","Nay","R","Passed"
"party28",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Bishop (NY)","D","NY","legislator","Nay","R","Passed"
"party29",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Bishop (UT)","R","UT","legislator","Yea","R","Passed"
"party30",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Black","R","TN","legislator","Yea","R","Passed"
"party31",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Blackburn","R","TN","legislator","Yea","R","Passed"
"party32",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Blumenauer","D","OR","legislator","Nay","R","Passed"
"party33",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Bonner","R","AL","legislator","Yea","R","Passed"
"party34",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Bono Mack","R","CA","legislator","Yea","R","Passed"
"party35",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Boren","D","OK","legislator","Yea","R","Passed"
"party36",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Boswell","D","IA","legislator","Nay","R","Passed"
"party37",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Boustany","R","LA","legislator","Yea","R","Passed"
"party38",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Brady (PA)","D","PA","legislator","Nay","R","Passed"
"party39",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Brady (TX)","R","TX","legislator","Yea","R","Passed"
"party40",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Braley (IA)","D","IA","legislator","Nay","R","Passed"
"party41",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Brooks","R","AL","legislator","Yea","R","Passed"
"party42",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Broun (GA)","R","GA","legislator","Yea","R","Passed"
"party43",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Brown (FL)","D","FL","legislator","Nay","R","Passed"
"party44",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Buchanan","R","FL","legislator","Yea","R","Passed"
"party45",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Bucshon","R","IN","legislator","Yea","R","Passed"
"party46",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Buerkle","R","NY","legislator","Yea","R","Passed"
"party47",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Burgess","R","TX","legislator","Yea","R","Passed"
"party48",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Burton (IN)","R","IN","legislator","Yea","R","Passed"
"party49",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Butterfield","D","NC","legislator","Nay","R","Passed"
"party50",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Calvert","R","CA","legislator","Yea","R","Passed"
"party51",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Camp","R","MI","legislator","Yea","R","Passed"
"party52",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Campbell","R","CA","legislator","Yea","R","Passed"
"party53",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Canseco","R","TX","legislator","Yea","R","Passed"
"party54",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Cantor","R","VA","legislator","Yea","R","Passed"
"party55",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Capito","R","WV","legislator","Yea","R","Passed"
"party56",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Capps","D","CA","legislator","Nay","R","Passed"
"party57",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Capuano","D","MA","legislator","Not Voting","R","Passed"
"party58",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Cardoza","D","CA","legislator","Nay","R","Passed"
"party59",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Carnahan","D","MO","legislator","Nay","R","Passed"
"party60",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Carney","D","DE","legislator","Nay","R","Passed"
"party61",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Carson (IN)","D","IN","legislator","Nay","R","Passed"
"party62",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Carter","R","TX","legislator","Yea","R","Passed"
"party63",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Cassidy","R","LA","legislator","Yea","R","Passed"
"party64",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Castor (FL)","D","FL","legislator","Nay","R","Passed"
"party65",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Chabot","R","OH","legislator","Yea","R","Passed"
"party66",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Chaffetz","R","UT","legislator","Yea","R","Passed"
"party67",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Chandler","D","KY","legislator","Nay","R","Passed"
"party68",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Chu","D","CA","legislator","Nay","R","Passed"
"party69",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Cicilline","D","RI","legislator","Nay","R","Passed"
"party70",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Clarke (MI)","D","MI","legislator","Nay","R","Passed"
"party71",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Clarke (NY)","D","NY","legislator","Nay","R","Passed"
"party72",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Clay","D","MO","legislator","Nay","R","Passed"
"party73",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Cleaver","D","MO","legislator","Nay","R","Passed"
"party74",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Clyburn","D","SC","legislator","Nay","R","Passed"
"party75",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Coble","R","NC","legislator","Yea","R","Passed"
"party76",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Coffman (CO)","R","CO","legislator","Yea","R","Passed"
"party77",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Cohen","D","TN","legislator","Nay","R","Passed"
"party78",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Cole","R","OK","legislator","Yea","R","Passed"
"party79",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Conaway","R","TX","legislator","Yea","R","Passed"
"party80",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Connolly (VA)","D","VA","legislator","Nay","R","Passed"
"party81",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Conyers","D","MI","legislator","Nay","R","Passed"
"party82",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Cooper","D","TN","legislator","Nay","R","Passed"
"party83",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Costa","D","CA","legislator","Nay","R","Passed"
"party84",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Costello","D","IL","legislator","Nay","R","Passed"
"party85",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Courtney","D","CT","legislator","Nay","R","Passed"
"party86",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Cravaack","R","MN","legislator","Yea","R","Passed"
"party87",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Crawford","R","AR","legislator","Yea","R","Passed"
"party88",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Crenshaw","R","FL","legislator","Yea","R","Passed"
"party89",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Critz","D","PA","legislator","Nay","R","Passed"
"party90",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Crowley","D","NY","legislator","Nay","R","Passed"
"party91",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Cuellar","D","TX","legislator","Nay","R","Passed"
"party92",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Culberson","R","TX","legislator","Yea","R","Passed"
"party93",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Cummings","D","MD","legislator","Nay","R","Passed"
"party94",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Davis (CA)","D","CA","legislator","Nay","R","Passed"
"party95",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Davis (IL)","D","IL","legislator","Nay","R","Passed"
"party96",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Davis (KY)","R","KY","legislator","Yea","R","Passed"
"party97",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"DeFazio","D","OR","legislator","Nay","R","Passed"
"party98",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"DeGette","D","CO","legislator","Nay","R","Passed"
"party99",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"DeLauro","D","CT","legislator","Nay","R","Passed"
"party100",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Denham","R","CA","legislator","Yea","R","Passed"
"party101",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Dent","R","PA","legislator","Yea","R","Passed"
"party102",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"DesJarlais","R","TN","legislator","Yea","R","Passed"
"party103",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Deutch","D","FL","legislator","Nay","R","Passed"
"party104",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Diaz-Balart","R","FL","legislator","Yea","R","Passed"
"party105",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Dicks","D","WA","legislator","Nay","R","Passed"
"party106",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Dingell","D","MI","legislator","Nay","R","Passed"
"party107",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Doggett","D","TX","legislator","Nay","R","Passed"
"party108",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Dold","R","IL","legislator","Yea","R","Passed"
"party109",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Donnelly (IN)","D","IN","legislator","Nay","R","Passed"
"party110",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Doyle","D","PA","legislator","Nay","R","Passed"
"party111",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Dreier","R","CA","legislator","Yea","R","Passed"
"party112",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Duffy","R","WI","legislator","Yea","R","Passed"
"party113",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Duncan (SC)","R","SC","legislator","Yea","R","Passed"
"party114",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Duncan (TN)","R","TN","legislator","Yea","R","Passed"
"party115",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Edwards","D","MD","legislator","Nay","R","Passed"
"party116",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Ellison","D","MN","legislator","Nay","R","Passed"
"party117",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Ellmers","R","NC","legislator","Yea","R","Passed"
"party118",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Emerson","R","MO","legislator","Yea","R","Passed"
"party119",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Engel","D","NY","legislator","Nay","R","Passed"
"party120",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Eshoo","D","CA","legislator","Nay","R","Passed"
"party121",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Farenthold","R","TX","legislator","Yea","R","Passed"
"party122",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Farr","D","CA","legislator","Nay","R","Passed"
"party123",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Fattah","D","PA","legislator","Nay","R","Passed"
"party124",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Filner","D","CA","legislator","Nay","R","Passed"
"party125",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Fincher","R","TN","legislator","Yea","R","Passed"
"party126",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Fitzpatrick","R","PA","legislator","Yea","R","Passed"
"party127",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Flake","R","AZ","legislator","Yea","R","Passed"
"party128",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Fleischmann","R","TN","legislator","Yea","R","Passed"
"party129",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Fleming","R","LA","legislator","Yea","R","Passed"
"party130",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Flores","R","TX","legislator","Yea","R","Passed"
"party131",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Forbes","R","VA","legislator","Yea","R","Passed"
"party132",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Fortenberry","R","NE","legislator","Yea","R","Passed"
"party133",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Foxx","R","NC","legislator","Yea","R","Passed"
"party134",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Frank (MA)","D","MA","legislator","Nay","R","Passed"
"party135",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Franks (AZ)","R","AZ","legislator","Yea","R","Passed"
"party136",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Frelinghuysen","R","NJ","legislator","Yea","R","Passed"
"party137",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Fudge","D","OH","legislator","Nay","R","Passed"
"party138",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Gallegly","R","CA","legislator","Yea","R","Passed"
"party139",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Garamendi","D","CA","legislator","Nay","R","Passed"
"party140",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Gardner","R","CO","legislator","Yea","R","Passed"
"party141",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Garrett","R","NJ","legislator","Yea","R","Passed"
"party142",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Gerlach","R","PA","legislator","Yea","R","Passed"
"party143",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Gibbs","R","OH","legislator","Yea","R","Passed"
"party144",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Gibson","R","NY","legislator","Yea","R","Passed"
"party145",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Giffords","D","AZ","legislator","Not Voting","R","Passed"
"party146",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Gingrey (GA)","R","GA","legislator","Yea","R","Passed"
"party147",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Gohmert","R","TX","legislator","Yea","R","Passed"
"party148",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Gonzalez","D","TX","legislator","Nay","R","Passed"
"party149",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Goodlatte","R","VA","legislator","Yea","R","Passed"
"party150",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Gosar","R","AZ","legislator","Not Voting","R","Passed"
"party151",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Gowdy","R","SC","legislator","Yea","R","Passed"
"party152",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Granger","R","TX","legislator","Yea","R","Passed"
"party153",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Graves (GA)","R","GA","legislator","Yea","R","Passed"
"party154",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Graves (MO)","R","MO","legislator","Yea","R","Passed"
"party155",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Green, Al","D","TX","legislator","Nay","R","Passed"
"party156",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Green, Gene","D","TX","legislator","Nay","R","Passed"
"party157",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Griffin (AR)","R","AR","legislator","Yea","R","Passed"
"party158",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Griffith (VA)","R","VA","legislator","Yea","R","Passed"
"party159",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Grijalva","D","AZ","legislator","Nay","R","Passed"
"party160",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Grimm","R","NY","legislator","Yea","R","Passed"
"party161",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Guinta","R","NH","legislator","Yea","R","Passed"
"party162",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Guthrie","R","KY","legislator","Yea","R","Passed"
"party163",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Gutierrez","D","IL","legislator","Nay","R","Passed"
"party164",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Hahn","D","CA","legislator","Nay","R","Passed"
"party165",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Hall","R","TX","legislator","Yea","R","Passed"
"party166",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Hanabusa","D","HI","legislator","Nay","R","Passed"
"party167",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Hanna","R","NY","legislator","Yea","R","Passed"
"party168",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Harper","R","MS","legislator","Yea","R","Passed"
"party169",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Harris","R","MD","legislator","Yea","R","Passed"
"party170",2011,707,"112","1st",1,"H RES 372","On Ordering the Previous Question","YEA-AND-NAY",2011-09-15,"Hartzler","R","MO","legislator","Yea","R","Passed"
