"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party14",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Barrett (NE)","R","NE","legislator","Yea","R","Passed"
"party15",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Barrett (WI)","D","WI","legislator","Yea","R","Passed"
"party16",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bartlett","R","MD","legislator","Yea","R","Passed"
"party17",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Barton","R","TX","legislator","Yea","R","Passed"
"party18",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bass","R","NH","legislator","Yea","R","Passed"
"party19",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bateman","R","VA","legislator","Yea","R","Passed"
"party20",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Becerra","D","CA","legislator","Not Voting","R","Passed"
"party21",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Beilenson","D","CA","legislator","Yea","R","Passed"
"party22",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bentsen","D","TX","legislator","Yea","R","Passed"
"party23",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bereuter","R","NE","legislator","Yea","R","Passed"
"party24",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Berman","D","CA","legislator","Yea","R","Passed"
"party25",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bevill","D","AL","legislator","Yea","R","Passed"
"party26",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bilbray","R","CA","legislator","Yea","R","Passed"
"party27",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bilirakis","R","FL","legislator","Yea","R","Passed"
"party28",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bishop","D","GA","legislator","Yea","R","Passed"
"party29",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bliley","R","VA","legislator","Yea","R","Passed"
"party30",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Blute","R","MA","legislator","Yea","R","Passed"
"party31",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Boehlert","R","NY","legislator","Yea","R","Passed"
"party32",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Boehner","R","OH","legislator","Not Voting","R","Passed"
"party33",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bonilla","R","TX","legislator","Yea","R","Passed"
"party34",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bonior","D","MI","legislator","Yea","R","Passed"
"party35",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bono","R","CA","legislator","Yea","R","Passed"
"party36",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Borski","D","PA","legislator","Nay","R","Passed"
"party37",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Boucher","D","VA","legislator","Yea","R","Passed"
"party38",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Brewster","D","OK","legislator","Yea","R","Passed"
"party39",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Browder","D","AL","legislator","Yea","R","Passed"
"party40",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Brown (CA)","D","CA","legislator","Nay","R","Passed"
"party41",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Brown (FL)","D","FL","legislator","Nay","R","Passed"
"party42",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Brown (OH)","D","OH","legislator","Yea","R","Passed"
"party43",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Brownback","R","KS","legislator","Yea","R","Passed"
"party44",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bryant (TN)","R","TN","legislator","Yea","R","Passed"
"party45",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bryant (TX)","D","TX","legislator","Yea","R","Passed"
"party46",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bunn","R","OR","legislator","Yea","R","Passed"
"party47",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Bunning","R","KY","legislator","Yea","R","Passed"
"party48",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Burr","R","NC","legislator","Yea","R","Passed"
"party49",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Burton","R","IN","legislator","Yea","R","Passed"
"party50",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Buyer","R","IN","legislator","Not Voting","R","Passed"
"party51",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Callahan","R","AL","legislator","Yea","R","Passed"
"party52",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Calvert","R","CA","legislator","Yea","R","Passed"
"party53",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Camp","R","MI","legislator","Yea","R","Passed"
"party54",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Campbell","R","CA","legislator","Yea","R","Passed"
"party55",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Canady","R","FL","legislator","Yea","R","Passed"
"party56",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Cardin","D","MD","legislator","Yea","R","Passed"
"party57",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Castle","R","DE","legislator","Yea","R","Passed"
"party58",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Chabot","R","OH","legislator","Yea","R","Passed"
"party59",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Chambliss","R","GA","legislator","Yea","R","Passed"
"party60",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Chapman","D","TX","legislator","Not Voting","R","Passed"
"party61",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Chenoweth","R","ID","legislator","Yea","R","Passed"
"party62",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Christensen","R","NE","legislator","Yea","R","Passed"
"party63",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Chrysler","R","MI","legislator","Yea","R","Passed"
"party64",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Clay","D","MO","legislator","Not Voting","R","Passed"
"party65",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Clayton","D","NC","legislator","Nay","R","Passed"
"party66",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Clement","D","TN","legislator","Yea","R","Passed"
"party67",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Clinger","R","PA","legislator","Yea","R","Passed"
"party68",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Clyburn","D","SC","legislator","Nay","R","Passed"
"party69",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Coble","R","NC","legislator","Yea","R","Passed"
"party70",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Coburn","R","OK","legislator","Yea","R","Passed"
"party71",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Coleman","D","TX","legislator","Yea","R","Passed"
"party72",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Collins (GA)","R","GA","legislator","Yea","R","Passed"
"party73",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Collins (IL)","D","IL","legislator","Nay","R","Passed"
"party74",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Collins (MI)","D","MI","legislator","Yea","R","Passed"
"party75",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Combest","R","TX","legislator","Yea","R","Passed"
"party76",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Condit","D","CA","legislator","Yea","R","Passed"
"party77",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Conyers","D","MI","legislator","Yea","R","Passed"
"party78",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Cooley","R","OR","legislator","Yea","R","Passed"
"party79",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Costello","D","IL","legislator","Yea","R","Passed"
"party80",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Cox","R","CA","legislator","Yea","R","Passed"
"party81",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Coyne","D","PA","legislator","Yea","R","Passed"
"party82",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Cramer","D","AL","legislator","Yea","R","Passed"
"party83",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Crane","R","IL","legislator","Yea","R","Passed"
"party84",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Crapo","R","ID","legislator","Yea","R","Passed"
"party85",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Cremeans","R","OH","legislator","Yea","R","Passed"
"party86",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Cubin","R","WY","legislator","Yea","R","Passed"
"party87",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Cunningham","R","CA","legislator","Yea","R","Passed"
"party88",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Danner","D","MO","legislator","Yea","R","Passed"
"party89",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Davis","R","VA","legislator","Yea","R","Passed"
"party90",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"de la Garza","D","TX","legislator","Yea","R","Passed"
"party91",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Deal","R","GA","legislator","Yea","R","Passed"
"party92",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"DeFazio","D","OR","legislator","Nay","R","Passed"
"party93",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"DeLauro","D","CT","legislator","Yea","R","Passed"
"party94",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"DeLay","R","TX","legislator","Yea","R","Passed"
"party95",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Dellums","D","CA","legislator","Yea","R","Passed"
"party96",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Deutsch","D","FL","legislator","Yea","R","Passed"
"party97",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Diaz-Balart","R","FL","legislator","Yea","R","Passed"
"party98",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Dickey","R","AR","legislator","Yea","R","Passed"
"party99",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Dicks","D","WA","legislator","Yea","R","Passed"
"party100",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Dingell","D","MI","legislator","Yea","R","Passed"
"party101",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Dixon","D","CA","legislator","Yea","R","Passed"
"party102",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Doggett","D","TX","legislator","Yea","R","Passed"
"party103",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Dooley","D","CA","legislator","Yea","R","Passed"
"party104",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Doolittle","R","CA","legislator","Yea","R","Passed"
"party105",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Dornan","R","CA","legislator","Not Voting","R","Passed"
"party106",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Doyle","D","PA","legislator","Yea","R","Passed"
"party107",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Dreier","R","CA","legislator","Yea","R","Passed"
"party108",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Duncan","R","TN","legislator","Yea","R","Passed"
"party109",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Dunn","R","WA","legislator","Yea","R","Passed"
"party110",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Durbin","D","IL","legislator","Nay","R","Passed"
"party111",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Edwards","D","TX","legislator","Yea","R","Passed"
"party112",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Ehlers","R","MI","legislator","Yea","R","Passed"
"party113",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Ehrlich","R","MD","legislator","Yea","R","Passed"
"party114",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Emerson","R","MO","legislator","Yea","R","Passed"
"party115",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Engel","D","NY","legislator","Nay","R","Passed"
"party116",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"English","R","PA","legislator","Yea","R","Passed"
"party117",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Ensign","R","NV","legislator","Nay","R","Passed"
"party118",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Eshoo","D","CA","legislator","Yea","R","Passed"
"party119",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Evans","D","IL","legislator","Yea","R","Passed"
"party120",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Everett","R","AL","legislator","Nay","R","Passed"
"party121",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Ewing","R","IL","legislator","Yea","R","Passed"
"party122",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Farr","D","CA","legislator","Not Voting","R","Passed"
"party123",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Fattah","D","PA","legislator","Not Voting","R","Passed"
"party124",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Fawell","R","IL","legislator","Yea","R","Passed"
"party125",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Fazio","D","CA","legislator","Nay","R","Passed"
"party126",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Fields (LA)","D","LA","legislator","Not Voting","R","Passed"
"party127",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Fields (TX)","R","TX","legislator","Yea","R","Passed"
"party128",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Filner","D","CA","legislator","Nay","R","Passed"
"party129",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Flake","D","NY","legislator","Yea","R","Passed"
"party130",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Flanagan","R","IL","legislator","Yea","R","Passed"
"party131",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Foglietta","D","PA","legislator","Nay","R","Passed"
"party132",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Foley","R","FL","legislator","Yea","R","Passed"
"party133",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Forbes","R","NY","legislator","Yea","R","Passed"
"party134",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Ford","D","TN","legislator","Not Voting","R","Passed"
"party135",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Fowler","R","FL","legislator","Yea","R","Passed"
"party136",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Fox","R","PA","legislator","Yea","R","Passed"
"party137",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Frank (MA)","D","MA","legislator","Nay","R","Passed"
"party138",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Franks (CT)","R","CT","legislator","Yea","R","Passed"
"party139",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Franks (NJ)","R","NJ","legislator","Yea","R","Passed"
"party140",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Frelinghuysen","R","NJ","legislator","Yea","R","Passed"
"party141",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Frisa","R","NY","legislator","Yea","R","Passed"
"party142",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Frost","D","TX","legislator","Yea","R","Passed"
"party143",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Funderburk","R","NC","legislator","Yea","R","Passed"
"party144",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Furse","D","OR","legislator","Yea","R","Passed"
"party145",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Gallegly","R","CA","legislator","Yea","R","Passed"
"party146",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Ganske","R","IA","legislator","Yea","R","Passed"
"party147",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Gejdenson","D","CT","legislator","Yea","R","Passed"
"party148",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Gekas","R","PA","legislator","Yea","R","Passed"
"party149",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Gephardt","D","MO","legislator","Nay","R","Passed"
"party150",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Geren","D","TX","legislator","Nay","R","Passed"
"party151",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Gibbons","D","FL","legislator","Not Voting","R","Passed"
"party152",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Gilchrest","R","MD","legislator","Yea","R","Passed"
"party153",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Gillmor","R","OH","legislator","Yea","R","Passed"
"party154",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Gilman","R","NY","legislator","Yea","R","Passed"
"party155",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Gonzalez","D","TX","legislator","Yea","R","Passed"
"party156",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Goodlatte","R","VA","legislator","Yea","R","Passed"
"party157",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Goodling","R","PA","legislator","Yea","R","Passed"
"party158",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Gordon","D","TN","legislator","Yea","R","Passed"
"party159",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Goss","R","FL","legislator","Yea","R","Passed"
"party160",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Graham","R","SC","legislator","Yea","R","Passed"
"party161",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Green (TX)","D","TX","legislator","Yea","R","Passed"
"party162",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Greene (UT)","R","UT","legislator","Yea","R","Passed"
"party163",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Greenwood","R","PA","legislator","Not Voting","R","Passed"
"party164",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Gunderson","R","WI","legislator","Yea","R","Passed"
"party165",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Gutierrez","D","IL","legislator","Nay","R","Passed"
"party166",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Gutknecht","R","MN","legislator","Nay","R","Passed"
"party167",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Hall (OH)","D","OH","legislator","Nay","R","Passed"
"party168",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Hall (TX)","D","TX","legislator","Yea","R","Passed"
"party169",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Hamilton","D","IN","legislator","Yea","R","Passed"
"party170",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Hancock","R","MO","legislator","Yea","R","Passed"
"party171",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Hansen","R","UT","legislator","Yea","R","Passed"
"party172",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Harman","D","CA","legislator","Present","R","Passed"
"party173",1996,118,"104","2nd",1,"JOURNAL","On Approving the Journal","YEA-AND-NAY",1996-04-16,"Hastert","R","IL","legislator","Yea","R","Passed"
