"","year","roll_number","congress","session","chamber","bill","vote_question","vote_type","date","last_name","party","state","role","vote","majority","vote_result"
"party14",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Bartlett (MD)","R","MD","legislator","Yea","R","Passed"
"party15",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Barton (TX)","R","TX","legislator","Yea","R","Passed"
"party16",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Bass","R","NH","legislator","Yea","R","Passed"
"party17",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Beauprez","R","CO","legislator","Yea","R","Passed"
"party18",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Becerra","D","CA","legislator","Yea","R","Passed"
"party19",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Bell","D","TX","legislator","Not Voting","R","Passed"
"party20",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Berkley","D","NV","legislator","Yea","R","Passed"
"party21",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Berman","D","CA","legislator","Yea","R","Passed"
"party22",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Berry","D","AR","legislator","Yea","R","Passed"
"party23",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Biggert","R","IL","legislator","Yea","R","Passed"
"party24",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Bilirakis","R","FL","legislator","Yea","R","Passed"
"party25",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Bishop (GA)","D","GA","legislator","Yea","R","Passed"
"party26",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Bishop (NY)","D","NY","legislator","Yea","R","Passed"
"party27",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Bishop (UT)","R","UT","legislator","Yea","R","Passed"
"party28",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Blackburn","R","TN","legislator","Yea","R","Passed"
"party29",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Blumenauer","D","OR","legislator","Yea","R","Passed"
"party30",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Blunt","R","MO","legislator","Yea","R","Passed"
"party31",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Boehlert","R","NY","legislator","Not Voting","R","Passed"
"party32",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Boehner","R","OH","legislator","Yea","R","Passed"
"party33",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Bonilla","R","TX","legislator","Yea","R","Passed"
"party34",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Bonner","R","AL","legislator","Yea","R","Passed"
"party35",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Bono","R","CA","legislator","Yea","R","Passed"
"party36",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Boozman","R","AR","legislator","Yea","R","Passed"
"party37",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Boswell","D","IA","legislator","Not Voting","R","Passed"
"party38",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Boucher","D","VA","legislator","Yea","R","Passed"
"party39",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Boyd","D","FL","legislator","Yea","R","Passed"
"party40",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Bradley (NH)","R","NH","legislator","Yea","R","Passed"
"party41",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Brady (PA)","D","PA","legislator","Yea","R","Passed"
"party42",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Brady (TX)","R","TX","legislator","Yea","R","Passed"
"party43",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Brown (OH)","D","OH","legislator","Yea","R","Passed"
"party44",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Brown (SC)","R","SC","legislator","Yea","R","Passed"
"party45",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Brown, Corrine","D","FL","legislator","Yea","R","Passed"
"party46",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Brown-Waite, Ginny","R","FL","legislator","Yea","R","Passed"
"party47",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Burgess","R","TX","legislator","Yea","R","Passed"
"party48",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Burns","R","GA","legislator","Yea","R","Passed"
"party49",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Burr","R","NC","legislator","Yea","R","Passed"
"party50",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Burton (IN)","R","IN","legislator","Yea","R","Passed"
"party51",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Butterfield","D","NC","legislator","Yea","R","Passed"
"party52",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Buyer","R","IN","legislator","Yea","R","Passed"
"party53",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Calvert","R","CA","legislator","Yea","R","Passed"
"party54",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Camp","R","MI","legislator","Yea","R","Passed"
"party55",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Cannon","R","UT","legislator","Not Voting","R","Passed"
"party56",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Cantor","R","VA","legislator","Yea","R","Passed"
"party57",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Capito","R","WV","legislator","Yea","R","Passed"
"party58",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Capps","D","CA","legislator","Yea","R","Passed"
"party59",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Capuano","D","MA","legislator","Yea","R","Passed"
"party60",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Cardin","D","MD","legislator","Yea","R","Passed"
"party61",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Cardoza","D","CA","legislator","Yea","R","Passed"
"party62",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Carson (IN)","D","IN","legislator","Yea","R","Passed"
"party63",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Carson (OK)","D","OK","legislator","Not Voting","R","Passed"
"party64",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Carter","R","TX","legislator","Yea","R","Passed"
"party65",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Case","D","HI","legislator","Not Voting","R","Passed"
"party66",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Castle","R","DE","legislator","Yea","R","Passed"
"party67",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Chabot","R","OH","legislator","Yea","R","Passed"
"party68",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Chandler","D","KY","legislator","Yea","R","Passed"
"party69",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Chocola","R","IN","legislator","Yea","R","Passed"
"party70",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Clay","D","MO","legislator","Yea","R","Passed"
"party71",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Clyburn","D","SC","legislator","Yea","R","Passed"
"party72",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Coble","R","NC","legislator","Yea","R","Passed"
"party73",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Cole","R","OK","legislator","Yea","R","Passed"
"party74",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Collins","R","GA","legislator","Not Voting","R","Passed"
"party75",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Conyers","D","MI","legislator","Yea","R","Passed"
"party76",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Cooper","D","TN","legislator","Yea","R","Passed"
"party77",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Costello","D","IL","legislator","Yea","R","Passed"
"party78",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Cox","R","CA","legislator","Yea","R","Passed"
"party79",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Cramer","D","AL","legislator","Yea","R","Passed"
"party80",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Crane","R","IL","legislator","Yea","R","Passed"
"party81",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Crenshaw","R","FL","legislator","Yea","R","Passed"
"party82",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Crowley","D","NY","legislator","Yea","R","Passed"
"party83",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Cubin","R","WY","legislator","Yea","R","Passed"
"party84",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Culberson","R","TX","legislator","Yea","R","Passed"
"party85",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Cummings","D","MD","legislator","Not Voting","R","Passed"
"party86",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Cunningham","R","CA","legislator","Yea","R","Passed"
"party87",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Davis (AL)","D","AL","legislator","Not Voting","R","Passed"
"party88",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Davis (CA)","D","CA","legislator","Yea","R","Passed"
"party89",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Davis (FL)","D","FL","legislator","Not Voting","R","Passed"
"party90",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Davis (IL)","D","IL","legislator","Yea","R","Passed"
"party91",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Davis (TN)","D","TN","legislator","Yea","R","Passed"
"party92",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Davis, Jo Ann","R","VA","legislator","Yea","R","Passed"
"party93",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Davis, Tom","R","VA","legislator","Yea","R","Passed"
"party94",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Deal (GA)","R","GA","legislator","Yea","R","Passed"
"party95",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"DeFazio","D","OR","legislator","Yea","R","Passed"
"party96",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"DeGette","D","CO","legislator","Yea","R","Passed"
"party97",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Delahunt","D","MA","legislator","Not Voting","R","Passed"
"party98",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"DeLauro","D","CT","legislator","Not Voting","R","Passed"
"party99",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"DeLay","R","TX","legislator","Yea","R","Passed"
"party100",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"DeMint","R","SC","legislator","Yea","R","Passed"
"party101",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Deutsch","D","FL","legislator","Yea","R","Passed"
"party102",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Diaz-Balart, L.","R","FL","legislator","Yea","R","Passed"
"party103",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Diaz-Balart, M.","R","FL","legislator","Yea","R","Passed"
"party104",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Dicks","D","WA","legislator","Not Voting","R","Passed"
"party105",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Dingell","D","MI","legislator","Yea","R","Passed"
"party106",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Doggett","D","TX","legislator","Yea","R","Passed"
"party107",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Dooley (CA)","D","CA","legislator","Not Voting","R","Passed"
"party108",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Doolittle","R","CA","legislator","Yea","R","Passed"
"party109",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Doyle","D","PA","legislator","Yea","R","Passed"
"party110",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Dreier","R","CA","legislator","Yea","R","Passed"
"party111",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Duncan","R","TN","legislator","Yea","R","Passed"
"party112",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Dunn","R","WA","legislator","Yea","R","Passed"
"party113",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Edwards","D","TX","legislator","Yea","R","Passed"
"party114",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Ehlers","R","MI","legislator","Yea","R","Passed"
"party115",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Emanuel","D","IL","legislator","Yea","R","Passed"
"party116",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Emerson","R","MO","legislator","Yea","R","Passed"
"party117",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Engel","D","NY","legislator","Yea","R","Passed"
"party118",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"English","R","PA","legislator","Yea","R","Passed"
"party119",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Eshoo","D","CA","legislator","Yea","R","Passed"
"party120",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Etheridge","D","NC","legislator","Yea","R","Passed"
"party121",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Evans","D","IL","legislator","Yea","R","Passed"
"party122",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Everett","R","AL","legislator","Yea","R","Passed"
"party123",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Farr","D","CA","legislator","Yea","R","Passed"
"party124",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Fattah","D","PA","legislator","Not Voting","R","Passed"
"party125",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Feeney","R","FL","legislator","Yea","R","Passed"
"party126",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Ferguson","R","NJ","legislator","Yea","R","Passed"
"party127",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Filner","D","CA","legislator","Yea","R","Passed"
"party128",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Flake","R","AZ","legislator","Yea","R","Passed"
"party129",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Foley","R","FL","legislator","Yea","R","Passed"
"party130",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Forbes","R","VA","legislator","Yea","R","Passed"
"party131",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Ford","D","TN","legislator","Yea","R","Passed"
"party132",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Fossella","R","NY","legislator","Yea","R","Passed"
"party133",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Frank (MA)","D","MA","legislator","Yea","R","Passed"
"party134",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Franks (AZ)","R","AZ","legislator","Yea","R","Passed"
"party135",2004,543,"108","2nd",1,"H CON RES 528","On Motion to Suspend the Rules and Agree to Senate Amendment","2/3 YEA-AND-NAY",2004-12-06,"Frelinghuysen","R","NJ","legislator","Yea","R","Passed"
